id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
4715,b85a9b4f_ru,Исполнитель теракта в Нью-Йорке оказался последователем ДАИШ,,Others,,delay,all,False,False,3,2017-11-01 02:09:53,leiz,48841/-=-,1967/46809=4.202%
4716,e48a2db_ru,Познер раскрыл детали интервью с Ассанжем,,News_Entertainment,,delay,all,False,False,3,2017-11-01 02:17:48,leiz,7507/-=-,185/7408=2.497%
4717,4f05e138_ru,Пьяного Александра Балуева сняли с рейса в аэропорту Калининграда,,News_Entertainment,,delay,all,False,False,3,2017-11-01 02:21:30,leiz,42284/-=-,1428/36399=3.923%
4718,e4129e61_ru,В МЧС рассказали о состоянии затонувшего у Шпицбергена вертолета Ми-8,,Others,,delay,all,False,False,3,2017-11-01 02:29:51,leiz,67752/-=-,2274/63670=3.572%
4719,7e8e056d_ru,Посол Антонов отметил удручающее состояние отношений США и РФ,,News_Politics,,delay,all,False,False,3,2017-11-01 02:35:50,leiz,43020/-=-,2530/73584=3.438%
4720,b9e10989_ru,В РФ проверят производителей коньяка и шампанского,,Business,,delay,all,False,False,3,2017-11-01 02:37:13,alexandr,5362/-=-,342/5223=6.548%
4721,d3fd8259_ru,Исполнитель теракта в Нью-Йорке оставил записку о преданности ИГ*,,Crime,,delay,all,False,False,3,2017-11-01 02:46:36,alexandr,2785/-=-,156/2659=5.867%
4722,acf99d13_ru,Торговлю спиртосодержащей непищевой продукцией хотят запретить бессрочно,,Others,,delay,all,False,False,3,2017-11-01 02:50:25,alexandr,145125/-=-,4350/146424=2.971%
4723,baa7f65f_ru,Торгпред: новые санкции США направлены на подрыв российского экспорта,,Business,,delay,all,False,False,3,2017-11-01 02:53:34,alexandr,1593/-=-,64/1515=4.224%
4724,788797e_ru,В Пентагоне назвали причины сбора биоматериала россиян,,Others,,delay,all,False,False,3,2017-11-01 02:56:12,alexandr,204430/-=-,4318/237512=1.818%
4725,f454c5b4_ru,Украина внесла в ООН резолюцию по Крыму,,News_Politics,,delay,all,False,False,3,2017-11-01 03:03:59,leiz,526044/-=-,5522/471730=1.171%
4726,b6de6ca1_ru,Дональд Трамп: нельзя позволить ИГ попасть в США,,News_Politics,,delay,all,False,False,3,2017-11-01 03:16:25,leiz,640/-=-,25/591=4.23%
4727,597a1df2_ru,Россия назвала любительским доклад по расследованию химатак в Сирии,,News_Politics,,delay,all,False,False,3,2017-11-01 03:23:47,leiz,592115/-=-,19361/539263=3.59%
4728,7e081d1_ru,Выход дракона,,News_Politics,,delay,all,False,False,3,2017-11-01 03:31:40,leiz,261292/-=-,5690/147358=3.861%
4729,747fad68_ru,НАК сообщил о возможном подрыве линии газопровода в Крыму,,News_Politics,,delay,all,False,False,3,2017-11-01 03:39:32,leiz,8318/-=-,411/7725=5.32%
4730,b9616115_ru,Эксперимент: как распознавание лица в iPhone X работает с близнецами,,Technology,,delay,all,False,False,3,2017-11-01 04:07:03,alexandr,250/-=-,6/237=2.532%
4734,45016b8c_ru,"Назван возраст, после которого опасно иметь детей",,Others,,delay,all,False,False,3,2017-11-01 05:02:35,alexandr,619743/-=-,20188/472211=4.275%
4741,c15a0b64_ru,РФ и КНР обсуждают интеграцию своих платежных систем,,Business,,delay,all,False,False,3,2017-11-01 05:16:46,alexandr,56317/-=-,724/69252=1.045%
4742,bd635b3f_ru,Названы российские регионы «повышенной напряженности»,,Business,,delay,all,False,False,3,2017-11-01 05:55:41,alexandr,30082/-=-,1903/29099=6.54%
4743,ce84d7d3_ru,С 1 ноября россияне не смогут посещать запрещенные сайты через анонимайзеры,Конец анонимности,Technology,,immediately,all,True,False,3,2017-11-01 05:59:23,alexandr,939628/-=-,82469/841546=9.8%
4750,830ef71a_ru,МИД РФ назвал эгоистическим курс США на международной арене,,News_Politics,,delay,all,False,False,3,2017-11-01 08:08:15,leiz,1547/-=-,53/1454=3.645%
4751,9ae633e4_ru,Вступил в силу закон о запрете анонимайзеров,,Technology,,delay,all,False,False,3,2017-11-01 08:12:45,leiz,646/-=-,37/601=6.156%
4753,c6a3bdd9_ru,Аналитики назвали десятку самых продаваемых подержанных отечественных авто,,Auto,,delay,all,False,False,3,2017-11-01 08:16:20,leiz,22363/-=-,255/47314=0.539%
4754,17369b0a_ru,Курение способно вызвать неизлечимую болезнь Крона,,Others,,delay,all,False,False,3,2017-11-01 08:19:15,leiz,1900/-=-,72/1771=4.065%
4762,eac7c21f_ru,Толпа голых девушек поддержала Вайнштейна у посольства США в Москве,,Others,,delay,all,False,False,3,2017-11-01 09:05:47,leiz,188366/-=-,7233/151336=4.779%
4763,85400043_ru,В Генпрокуратуре рассказали о росте интереса к криптовалютам для отмывания денег,,Business,,delay,all,False,False,3,2017-11-01 09:29:14,alexandr,501699/-=-,11361/460647=2.466%
4764,adfe5b69_ru,Макгрегор вызвал на поединок Мейвезера по правилам MMA,,News_Sports,,delay,all,False,False,3,2017-11-01 09:34:10,alexandr,2733/-=-,154/2530=6.087%
4767,f3b63a69_ru,Обвиняемый по делу Роскомнадзора попросил смягчить меру пресечения ради зарплаты,,Crime,,delay,all,False,False,3,2017-11-01 09:45:52,alexandr,56/-=-,2/50=4%
4768,44563724_ru,"Россия намерена развивать систему ""все включено""",,Others,,delay,all,False,False,3,2017-11-01 09:58:32,alexandr,72656/-=-,38641/59555=64.88%
