id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
99853,b57fbf94_in,"होलिका दहन के दिन करें ये काम, हो जाएंगे मालामाल",,Others,,delay,all,False,0,3,2018-03-01 03:37:00,utsavm,-/-=-,-/-=-
99854,62f995e6_in,"बॉक्स ऑफिस पर 'सोनू के टीटू की स्वीटी' का धमाल, 4 दिन में कमाए इतने करोड़",,News_Entertainment.Bollywood,,delay,all,False,0,3,2018-03-01 03:37:37,utsavm,-/-=-,-/-=-
99855,fb76e514_in,इस वजह से धोनी हेलमेट पर नहीं लगाते तिरंगा,,News_Sports,,delay,all,False,0,3,2018-03-01 03:38:16,utsavm,-/-=-,-/-=-
99856,95b9a31b_in,"70 साल के मौलाना ने मदरसे में 8 साल की बच्ची से किया दुष्कर्म, गिरफ्तार",,Education,,delay,all,False,0,3,2018-03-01 03:38:52,utsavm,-/-=-,-/-=-
99857,b80b8f1e_in,वीडियो: दुबई जाने से पहले जाह्नवी ने कराई थी मां श्रीदेवी को बाइक राइड,,News_Entertainment,,delay,all,False,0,3,2018-03-01 03:39:41,utsavm,-/-=-,-/-=-
99858,511f494c_in,"Reliance का TV पर जबरदस्त ऑफर, 1 साल के लिए मिलेगा सबकुछ FREE",सभी चैनल बिल्कुल FREE ,Technology,,immediately,all,True,0,3,2018-03-01 03:41:57,utsavm,2/-=-,-/13=-
99870,3b17e190_in,"अगर आपको भी दिखे ये लक्षण तो समझिये बड़ी बिमारी हो सकती है, अभी पढ़ियें",सावधान! ,Health,,delay,all,False,0,3,2018-03-01 03:44:53,utsavm,-/-=-,-/-=-
99871,fd34cfc1_in,"रिलायंस JIO की बड़ी कामयाबी, यूजर्स के लिए भी है बड़ी खुशखबरी, जानिए क्या?",,Technology,,delay,all,False,0,3,2018-03-01 03:45:22,utsavm,-/-=-,-/-=-
99872,6ea3171c_in,"दुबई पुलिस ने बोनी कपूर से पूछे थे ये 9 अहम सवाल, जवाब देते समय हो गई थी ऐसी हालत",,Crime,,delay,all,False,0,3,2018-03-01 03:46:19,utsavm,-/-=-,-/-=-
99873,e7962554_in,इस आदमी के पास हैं इतने हथियार...बॉर्डर पर अकेला खड़ा़ हो जाए तो सारे आतंकी भाग जाएं,,Others,,delay,all,False,0,3,2018-03-01 03:47:10,utsavm,-/-=-,-/-=-
99874,cd31a3b1_in,फिक्सिंग के आरोप में पाकिस्तान के इस क्रिकेटर पर लगा 1 साल का बैन,,News_Sports.Cricket,,delay,all,False,0,3,2018-03-01 03:47:51,utsavm,-/-=-,-/-=-
99875,293742d0_in,This Company to Provide FREE Set-Top Box & All Channels For 1 Year,Reliance's New Offer,Technology,,immediately,all,True,0,3,2018-03-01 03:50:48,utsavm,3/-=-,-/3=-
99876,8f694c74_in,Now You can Play and Download Latest Songs on Amazon Prime Music,,Technology,,delay,all,False,0,3,2018-03-01 04:11:19,utsavm,-/-=-,-/-=-
99877,d8dd5e97_in,Tekken Game App is now available on Android all over,,Gaming,,delay,all,False,0,3,2018-03-01 04:12:14,utsavm,-/-=-,-/-=-
99878,a9cf5d96_in,"After Sridevi's Funeral, Shah Rukh Khan Tweeted This",,News_Entertainment.Bollywood,,delay,all,False,0,3,2018-03-01 04:12:53,utsavm,-/-=-,-/-=-
99895,460193a0_in,How To Check If Your PAN Has Been Linked With Aadhaar,,Others,,delay,all,False,0,3,2018-03-01 04:14:00,utsavm,-/-=-,-/-=-
99896,44d480c_in,"Pakistani Ad Recreates ""Swag Se Swagat"". Salman Bhai Will Approve",,News_Entertainment.Bollywood,,delay,all,False,0,3,2018-03-01 04:16:26,utsavm,-/-=-,-/-=-
99897,5e705867_in,किसी लग्‍जरी होटल से कम नहीं है अंबानी का 500 करोड़ का प्लेन,,Business,,delay,all,False,0,3,2018-03-01 04:35:58,utsavm,-/-=-,-/-=-
99898,87817b46_in,"यहां सिर्फ 2975 रुपए में मिल रहा 6499 रु का टैबलेट, की-बोर्ड भी मिलेगा फ्री",,Technology,,delay,all,False,0,3,2018-03-01 04:36:34,utsavm,85/-=-,-/-=-
99899,bb61ae7e_in,बिना मोबाइल नंबर सेव किए ऐसे भेजें Whatsapp पर मैसेज,,Technology,,delay,all,False,0,3,2018-03-01 04:37:05,utsavm,-/-=-,-/-=-
99900,db32dde_in,इस शख्स की मदद से दुबई से भारत पहुंचा था श्रीदेवी का शव,,News_Entertainment,,delay,all,False,0,3,2018-03-01 04:37:40,utsavm,12/-=-,-/11=-
99901,b49cb0ef_in,क्या श्रीदेवी की आखि‍री तस्वीर में इस एक चीज पर गौर किया आपने?,,News_Entertainment,,delay,all,False,0,3,2018-03-01 04:41:02,utsavm,11/-=-,-/1=-
99902,be20abe2_in,"Delhi Air Quality Improves Slightly, But It's Not Safe to Breathe Yet",,Others,Delhi,delay,all,False,0,3,2018-03-01 04:43:40,utsavm,-/-=-,-/-=-
99914,bc4d0925_in,How to file claim for online provident fund withdrawal with EPFO,Online PF Withdrawal,Finance,,delay,all,False,0,3,2018-03-01 04:44:34,utsavm,-/-=-,-/-=-
99915,80500e48_in,Sonu Ke Titu Ki Sweety Box Office Collection : Does it continue to win hearts?,,News_Entertainment.Bollywood,,delay,all,False,0,3,2018-03-01 04:45:37,utsavm,-/-=-,-/-=-
99916,6ddf24ae_in,"Petrol, diesel price on 1st March 2018: Check out rates here city-wise",,Business,,delay,all,False,0,3,2018-03-01 04:47:41,utsavm,-/-=-,-/-=-
99917,bc80a2b1_in,Arshi Khan to make SPECIAL appearance in THIS popular show,,News_Entertainment.TV,,delay,all,False,0,3,2018-03-01 04:49:53,utsavm,-/-=-,-/-=-
99918,4dd871e_in,Want to look dapper? Try these fashion tips this summer,,Fashion,,delay,all,False,0,3,2018-03-01 04:56:37,utsavm,-/-=-,-/-=-
99919,587a8336_in,ICC World Cup Qualifiers: Five things to look out for,,News_Sports.Cricket,,delay,all,False,0,3,2018-03-01 04:56:42,apoorvs,-/-=-,-/-=-
99920,50580a1_in,These Unknown facts about Sridevi will surprise you!,,News_Entertainment,,delay,all,False,0,3,2018-03-01 04:57:35,utsavm,-/-=-,-/-=-
99921,faa00c7d_in,Daily Horoscope of 28 Feb 2018,,Others,,delay,all,False,0,3,2018-03-01 04:57:48,utsavm,-/-=-,-/-=-
99922,c12bf2bf_in,"Xiaomi Mi Mix 2S, Mi 7 expected to use 6-inch OLED panels from Samsung",,Technology,,delay,all,False,0,3,2018-03-01 04:58:24,utsavm,-/-=-,-/-=-
99923,1392b73b_in,"On Holi, Delhi Metro Services Will Start At This Time",,Others,Delhi,delay,all,False,0,3,2018-03-01 04:58:58,utsavm,-/-=-,-/-=-
99924,95c67e62_in,"बेबी श्रीदेवी का ये वीडियो हुआ वायरल, 1 करोड़ से ज्यादा लोगों ने देखा",क्या येह सच है ?,News_Entertainment,,delay,all,True,0,3,2018-03-01 05:03:44,utsavm,2/-=-,87/13=669.2%
99925,839d36ec_in,दिल्ली के मदरसे में 70 साल के मौलाना ने 8 साल की बच्ची से किया रेप,,Crime,,delay,all,False,0,3,2018-03-01 05:09:37,utsavm,-/-=-,-/-=-
99926,f27f895d_in,"Good Morning जैसे मैसेज वॉट्सऐप पर नहीं करेंगे परेशान, आ रहा है ये अपडेट",,Others,,delay,all,False,0,3,2018-03-01 05:10:32,utsavm,-/-=-,-/-=-
99927,4d35612f_in,"इस App से चले जाते हैं 200 से ज्यादा Missed कॉल, बस करना हाता ये काम",,Technology,,delay,all,False,0,3,2018-03-01 05:11:28,utsavm,-/-=-,-/-=-
99928,88a33912_in,"अमूल के साथ बिजनेस करने का मौका, महीने में होगी 5 से 10 लाख की कमाई",,Business,,delay,all,False,0,3,2018-03-01 05:12:38,utsavm,-/-=-,-/-=-
