id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
39801,6d6a9f5b_id,"Bakso di Bekasi ini mengandung daging celeng, benarkah?",,Crime,"Jakarta,Bekasi,Tangerang",delay,all,False,False,3,2017-10-01 00:05:34,siscaj,1/-=-,-/1=-
39802,c6e58b50_id,Jabodetabek Bakal Diguyur Hujan Seharian,,Others,,delay,all,False,False,3,2017-10-01 00:05:48,Ai_Heading,-/-=-,-/-=-
39803,6467a29e_id,Presiden China bertemu Menlu AS bahas kunjungan Trump,,Others,,delay,all,False,False,3,2017-10-01 00:05:48,Ai_Heading,-/-=-,-/-=-
39804,b70b9714_id,"Kim Ki Bang Nikah, Geng Aktor Ganteng Korea Hadir Semua Nggak, ya?",,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:05:48,Ai_Heading,-/-=-,-/-=-
39805,f327214a_id,"Ichsan Akbar Posting Selfie Berdua Yoona SNSD, Netizen: Menang Banyak, Bang",,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:05:48,Ai_Heading,-/-=-,-/-=-
39806,7d0e818a_id,Empat kejanggalan sebelum vonis bebas Setya Novanto,,News_Politics,,delay,all,False,False,3,2017-10-01 00:05:48,Ai_Heading,-/-=-,-/-=-
39807,48b0846f_id,Polri: impor ratusan senjata milik korps brimob,,News_Politics,,delay,all,False,False,3,2017-10-01 00:06:39,siscaj,9369/-=-,7/2340=0.2991%
39808,11dcffa8_id,"Polri impor senjata, Suryo Prabowo: kok beli di negara ini?",,Crime,,delay,all,False,False,3,2017-10-01 00:10:20,siscaj,49577/-=-,18/8451=0.213%
39809,da658699_id,Dewi Irawan berbagi cerita pembuatan film G30S/PKI,,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:13:02,siscaj,1408/-=-,1/1186=0.08432%
39810,43809f7f_id,"Nabila Syakieb hamil 5 bulan, ia senang karena>>",,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:14:09,siscaj,-/-=-,-/-=-
39811,3956b7f_id,Film G30S/PKI diintervensi TNI? Ini jawaban pemeran Soeharto,,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:16:48,siscaj,37732/-=-,31/43350=0.07151%
39812,db0071ca_id,"Raffi-Nagita raih penghargaan ini, reaksi ATT bikin salfok",,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:18:34,siscaj,8963/-=-,7/17218=0.04066%
39813,38f4c45_id,"Viral video manja Anang di ranjang, pantas Ashanty tak kuat",,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:21:10,siscaj,94386/-=-,379/96753=0.3917%
39814,58c517d7_id,"Jadi model fashion, Awkarin malah dikasihani netter karena>>",,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:27:26,siscaj,5958/-=-,1/19754=0.005062%
39815,82ab7a14_id,Hadiri Selebrita Awards 2017 Nagita pakai baju harga segini,,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:28:36,siscaj,21021/-=-,12/21983=0.05459%
39816,5df77bf8_id,"Ruang ganti Madrid bergejolak, Toni Kroos tuntut keadilan",,News_Sports,,delay,all,False,False,3,2017-10-01 00:29:53,siscaj,65203/-=-,2720/51988=5.232%
39817,3d015157_id,Laga Persebaya vs Semeru FC ciptakan rekor jumlah penonton,,News_Sports,,delay,all,False,False,3,2017-10-01 00:30:27,siscaj,44/-=-,2/37=5.405%
39818,237a9bd9_id,Reaksi jujur manajer Palace usai timnya dicukur MU,,News_Sports,,delay,all,False,False,3,2017-10-01 00:31:13,siscaj,3325/-=-,1957/8491=23.05%
39819,b1dbb644_id,Trio termahal dunia PSG hancurkan rekor bertahan 65 tahun,,News_Sports,,delay,all,False,False,3,2017-10-01 00:32:26,siscaj,347515/-=-,88/316577=0.0278%
39820,d3421e24_id,"Baru nongol sudah dikompalin konsumen, Wuling oh Wuling",,Auto,,delay,all,False,False,3,2017-10-01 00:34:48,siscaj,9/-=-,-/7=-
39821,188548ad_id,Kawasaki Ninja 1000 ABS 2018,,Auto,,delay,all,False,False,3,2017-10-01 00:35:28,siscaj,113915/-=-,12/114267=0.0105%
39822,104838d6_id,"Ternyata! Begini Kondisi Jinyoung B1A4, Setelah Sempat Dilarikan ke Rumah Sakit!",,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:35:48,Ai_Heading,-/-=-,-/-=-
39823,bfe70eac_id,"Duh, Penyanyi ini Gunakan Masker Seharga Jutaan Untuk Bokongnya, Ada-ada Saja ya!",,Beauty,,delay,all,False,False,3,2017-10-01 00:35:48,Ai_Heading,-/-=-,-/-=-
39824,4c071d58_id,Antonio Conte: Cedera Alvaro Morata Tak Serius,,News_Sports,,delay,all,False,False,3,2017-10-01 00:35:48,Ai_Heading,-/-=-,-/-=-
39825,1eb782e1_id,"Gawat, Gara-gara Kim So Hyun Berangkat Wamil, Agensinya Jadi Rugi Besar?",,News_Entertainment,,delay,all,False,False,3,2017-10-01 00:35:48,Ai_Heading,-/-=-,-/-=-
39826,e339f334_id,Lini Belakang Paris Saint-Germain Bikin Unai Emery Gusar,,News_Sports,,delay,all,False,False,3,2017-10-01 00:35:48,Ai_Heading,-/-=-,-/-=-
39827,dc0b8fea_id,Jisel jadi perempuan pertama juarai Castrol Legendary Bikers,,Others,,delay,all,False,False,3,2017-10-01 00:35:48,Ai_Heading,-/-=-,-/-=-
