id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
7697,e082efea,Rizieq kembali dilaporkan ke polda Jabar karena ini,Berita Top Pagi,Crime,,immediately,all,True,False,3,2017-06-01 01:06:30,calvink,347637/1289829=26.95%,23039/331283=6.954%
7698,e082efea,Rizieq kembali dilaporkan ke polda Jabar karena ini,Berita Top Pagi,Crime,,delay,all,False,False,3,2017-06-01 01:06:30,auto_gen,342023/1285241=26.61%,19890/315966=6.295%
7699,8915eb76,Tiga Manfaat Kesehatan Salat Tarawih,,Others,,immediately,all,False,True,3,2017-06-01 01:59:57,demo,2/4=50%,2/2=100%
7700,7f909d8,Timnas Indonesia Menderita Kekalahan 0-1 dari Brazil - Tribun Manado,,News_Sports,,delay,all,False,False,3,2017-06-01 02:12:35,steve,50189/153633=32.67%,4121/47006=8.767%
7701,62087819,"Petugas Kaget Terapis Spa Plus-plus di Tukad Unda Bermobil, Bujuk Satpol PP saat Digelandang - Tribun Bali",,Crime,,delay,all,False,False,3,2017-06-01 02:12:50,steve,220240/819965=26.86%,17446/203024=8.593%
7702,dd5a6799,Korban Bom Mobil Kabul Bertambah Menjadi 90 Orang,,Others,,delay,all,False,False,3,2017-06-01 02:13:24,steve,112835/384924=29.31%,6911/106619=6.482%
7703,2d369643,Ini Kata Sri Mulyani Menanggapi Soal Keberadaannya di Pansel OJK Disebut Ghaib oleh Rizal Ramli - Banjarmasin Post,,Business,,immediately,all,False,True,3,2017-06-01 02:21:16,demo,2/4=50%,2/2=100%
7704,9411d2bb,"Waduh! Kantor Dishub Kota Tangerang Diserang OTK, Satu Orang Terluka",,Crime,tangerang,delay,all,False,False,3,2017-06-01 02:26:36,steve,1205/5028=23.97%,79/1107=7.136%
7705,ad1880e5,Operasi Pekat Polsek Simpang Hilir Amankan Tiga Sajam dan Miras,,Crime,,delay,all,False,False,3,2017-06-01 02:48:43,steve,17653/53076=33.26%,1031/16761=6.151%
7706,e9ad6035,"Tabung Gas Meledak di Masjid Usai Tarawih, 6 Orang Luka Serius",,Crime,medan,delay,all,False,False,3,2017-06-01 02:49:06,steve,1171/5724=20.46%,61/1085=5.622%
7707,6eb4bb77,"3 Pasangan Mesum Dijaring, Termasuk Perempuan Berhijab Merah",,Crime,,delay,all,False,False,3,2017-06-01 02:49:20,steve,124759/484174=25.77%,9082/117156=7.752%
7708,8ba6c74b,Kasus Tipikor Kohippi dan KGB Sukabumi Dilimpahkan ke Pengadilan Tinggi Bandung - Pojok Jabar,,Crime,bandung,delay,all,False,False,3,2017-06-01 03:54:05,steve,826/2433=33.95%,47/795=5.912%
7709,e1f962fd,"Kebakaran di Jl Faisal Makassar, 1 Rumah Hangus - Tribun Timur",,Others_Natural_Disaster,,delay,all,False,False,3,2017-06-01 04:07:18,steve,1566/4772=32.82%,47/1469=3.199%
7710,9f49214e,"Duh, Bulan Puasa Masih Ada Saja Pasangan Mesum Ketangkap di Hotel - Tribun Kaltim",,Crime,,delay,all,False,False,3,2017-06-01 04:08:28,steve,110404/407998=27.06%,7402/104721=7.068%
7711,e0c98eb1,Wali Kota Jakbar Tertidur Saat Djarot Baca Pidato Jokowi - Tribun Manado,,Crime,jakarta,delay,all,False,False,3,2017-06-01 04:09:40,steve,48535/205925=23.57%,2261/45384=4.982%
7712,3b24d03f,Tingkah siswi SMA naik motor ini memang luar biasa,Bikin Warga Gregetan,Others,"Semarang,Salatiga,Yogyakarta",immediately,android,True,False,3,2017-06-01 05:22:45,jatua,23311/79521=29.31%,2200/22224=9.899%
