id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
5,cb5198de_in,"मोदी आज असम जाएंगे , बाढ़ पीड़ितों के लिए मुआवजे की घोषणा की",,News_Politics,,delay,all,False,False,3,2017-08-01 03:29:04,steve,484/-=-,76/421=18.05%
6,f8b9eb2c_in,"शराब के नशे में होटल की छत से गिरा कुक, मौत",,Crime,,delay,all,False,False,3,2017-08-01 06:20:10,steve,456/-=-,81/375=21.6%
7,d99da3c8_in,आठवीं की छात्रा को अगवा कर ले गये मनचले फिर बेहोश होने तक किया गैंगरेप,,Crime,,delay,all,False,False,3,2017-08-01 06:38:11,steve,34/-=-,-/29=-
8,f00c5190_in,"केरल के युवक की मौत, पिछले वर्ष गया था ISIS में शामिल होने",,Others_Terrorism,,delay,all,False,False,3,2017-08-01 06:51:42,steve,140/-=-,12/106=11.32%
9,9225c78b_in,पतंग लेने गई मासूम के साथ दुकानदार ने किया दुष्‍कर्म,,Crime,,delay,all,True,False,3,2017-08-01 07:22:53,steve,2089/-=-,453/1765=25.67%
10,7c4b4e27_in,"छात्रों ने की आरपीएफ जवान पति-पत्नी की पिटाई, एक छात्र गिरफ्तार",,Crime,"Jakarta,Bekasi,Tangerang",delay,all,False,True,0,2017-08-03 11:14:10,lcx,31/-=-,-/25=-
11,237c80b9_in,भरी वर्षा से गिरी मकान की छत बालिका की दबने से हुई मौत,,Others,,delay,all,False,True,3,2017-08-07 16:55:02,lcx,28/-=-,-/21=-
12,133d9578_in,सोमालिया में कार बम विस्फोट में दस लोग घायल,,Others_Terrorism,,delay,all,False,False,3,2017-08-02 02:42:43,steve,317619/-=-,14868/238558=6.232%
13,f9b200fe_in,"अफगानिस्तान के हेरात में शिया मस्जिद में बम धमाका, 20 की मौत",,Others_Terrorism,,delay,all,True,False,3,2017-08-02 02:43:04,steve,643611/-=-,102986/431059=23.89%
14,8b19f1d9_in,"ट्रैक्टर से कुचल किसान की मौत, जाम की सड़क",,Crime,,delay,all,False,False,3,2017-08-02 02:47:25,steve,632/-=-,44/449=9.8%
15,12d4c48b_in,"Gujarat Fortunegiants, UP Yoddha register wins on debut",,News_Sports,,delay,all,False,True,3,2017-08-07 16:56:07,lcx,9/-=-,-/8=-
16,cf82cf3a_in,"भारतीय सेना ने PAK से कहा- दुजाना का शव ले जाना, भारत की धरती पर नहीं निकलेगा आतंकी का जनाजा",,Others,,delay,all,False,True,3,2017-08-02 07:15:17,steve,10/-=-,2/6=33.33%
17,e287959e_in,छह साल में पहली बार मांट्रियल में खेलेंगे फेडरर,,News_Sports,,delay,all,False,True,3,2017-08-02 07:35:23,kaijiez,35/-=-,2/25=8%
18,a4edc577_in,More women police officers at police stations,,Crime,,delay,all,False,True,3,2017-08-02 07:46:51,kaijiez,34/-=-,4/31=12.9%
19,12d4c48b_in,"Gujarat Fortunegiants, UP Yoddha register wins on debut",,News_Sports,,delay,all,False,True,3,2017-08-02 08:00:39,kaijiez,1/-=-,1/1=100%
20,2ea5a38e_in,"Verdasco survives scare in Los Cabos, Karlovic bows out",你好，测试,News_Sports,,immediately,all,False,True,3,2017-08-02 08:08:09,steve,15/-=-,5/11=45.45%
21,b803b75a_in,अफगानिस्तान ए को हराकर फाइनल त्रिकोणीय सीरीज के फाइनल में भारत ए,,News_Sports,,immediately,all,False,True,3,2017-08-02 08:16:17,kaijiez,10/-=-,2/6=33.33%
22,9786dd8f_in,Indian women's team captain Mithali Raj reveals her retirement plans,,News_Sports,,delay,all,False,True,3,2017-08-02 08:46:26,kaijiez,16/-=-,2/16=12.5%
23,9d0c5e43_in,देश के इस राज्य में सरकार का फरमान- ऑफिस में सहकर्मी को राखी बांधें महिलाएं,,Others,,delay,all,False,True,3,2017-08-02 09:03:04,kaijiez,27/-=-,1/20=5%
24,194d8bf_in,"गुड़िया गैंगरेप हत्याकांड: CBI को मिला ऐसा सुराग, अब कांप रही है शिमला पुलिस- Amarujala",,Crime,,delay,all,False,True,3,2017-08-02 09:05:36,kaijiez,21/-=-,3/14=21.43%
25,b1454d18_in,"OMG: 315 करोड़ के मोबाइल का इस्तेमाल करती हैं नीता अंबानी, जानिये आखिर क्या है इसकी खासियत...!",,Others,,delay,all,False,True,3,2017-08-02 09:12:19,kaijiez,14/-=-,1/4=25%
26,4087d8cb_in,बच्चों को मौत के मुंह में धकेल रहे हिंसक वीडियो गेम्स,,Others,,delay,all,False,True,3,2017-08-02 09:16:31,kaijiez,19/-=-,1/11=9.091%
27,46fe1f58_in,रांची में चोर गिरोह के 11 सदस्य पुलिस के हत्थे चढ़े,,Others,,delay,all,False,True,3,2017-08-02 10:15:17,kaijiez,11/-=-,2/5=40%
28,7c4b4e27_in,"छात्रों ने की आरपीएफ जवान पति-पत्नी की पिटाई, एक छात्र गिरफ्तार",,Crime,,delay,all,False,True,3,2017-08-02 10:18:01,kaijiez,29/-=-,6/20=30%
29,10655cd5_in,"कोहली ने 'शाहिद अफरीदी फाउंडेशन' को दिया अपना बैट, पाक के पूर्व कप्तान ने कहा- शुक्रिया",,News_Sports,,delay,all,False,True,3,2017-08-02 10:20:11,steve,23/-=-,6/18=33.33%
30,6a561607_in,"बहन अपने भाई की इस तरह करती है रक्षा, जाने",,Others,,delay,all,False,True,3,2017-08-02 10:21:57,kaijiez,9/-=-,1/7=14.29%
31,d310f1b_in,"डोपिंग नहीं रुकी, तो खत्म हो जाएगा एथलेटिक्स: बोल्ट",,News_Sports,,delay,all,False,True,3,2017-08-02 10:25:22,kaijiez,30/-=-,1/25=4%
32,f081fd22_in,अभिनेता क्लूनी ने सीरियाई शरणार्थियों के लिए  जुटाए 22 करोड़ डॉलर,,Others,,delay,all,False,True,3,2017-08-02 10:54:23,kaijiez,57/-=-,5/37=13.51%
33,446bdfc8_in,टेस्ट में कम नंबर आने पर पहले तो छात्राओं को निर्वस्त्र किया और फिर...,,Others,,delay,all,False,True,3,2017-08-02 10:57:13,kaijiez,9/-=-,4/6=66.67%
34,42690c5d_in,"न्यूजीलैंड ओपन: भारतीय दावेदारी मजबूत, तीसरे दौर में पहुंचे कश्यप, प्रणॉय",,News_Sports,,delay,all,False,True,3,2017-08-02 10:58:32,kaijiez,9/-=-,2/6=33.33%
35,1994c2bd_in,श्रीलंका के खिलाफ दूसरे टेस्ट से पहले ‘बॉस’ के साथ ट्रेनिंग कर रहे हैं विराट कोहली,,News_Sports,,delay,all,False,True,3,2017-08-02 11:03:10,kaijiez,14/-=-,3/12=25%
36,a1809116_in,"ओलंपिक : 2024 पेरिस, 2028 की मेजबानी करेगा लॉस एंजिल्स",,News_Sports,,delay,all,False,True,3,2017-08-02 11:06:38,kaijiez,27/-=-,2/23=8.696%
37,95fa4c98_in,"INTEX ने लांच किया 4G फीचर फोन, JIO को मिलेगी टक्कर",,Technology,,delay,all,False,True,3,2017-08-02 11:10:39,kaijiez,9/-=-,2/8=25%
38,d38fbf32_in,स्कूल मार्ग पर शराब की दुकान खुलने का विरोध,,Others,,delay,all,False,True,3,2017-08-02 11:14:24,kaijiez,9/-=-,2/7=28.57%
39,a8d49293_in,"पुलिस ने 4 बदमाशों को किया गिरफ्तार, करते थे ये काम",,Crime,,delay,all,False,True,3,2017-08-02 11:17:03,kaijiez,18/-=-,3/14=21.43%
40,1c468d5d_in,डोपिंग नहीं रुकी तो एथलेटिक्स खत्म हो जाएगा : उसेन बोल्ट,,News_Sports,,delay,all,False,True,3,2017-08-02 11:19:03,kaijiez,10/-=-,2/5=40%
41,1b3151a0_in,"विराट कोहली हो जाएंगे दुखी क्योंकि शाहरुख़, अनुष्का को लेकर हो रहे हैं 'फुर्र'",,News_Entertainment,,delay,all,False,True,3,2017-08-02 11:30:50,kaijiez,7/-=-,3/4=75%
42,16692ad8_in,मोहन एजुकेयर की छात्रा ने पाए 7.5 बैंड,,Others,,immediately,all,True,False,3,2017-08-02 11:35:48,steve,511717/-=-,31783/404462=7.858%
44,31bae4c9_in,लूट के विरोध पर युवक को गोली मारी,,Crime,,immediately,all,True,False,3,2017-08-03 02:52:27,steve,604101/-=-,33802/433053=7.806%
45,fc1656db_in,दिजबो अफसर की कार्यालय में हत्या,,Crime,,delay,all,False,False,3,2017-08-03 02:52:53,steve,52893/-=-,2352/41444=5.675%
46,d01a37f2_in,नाबालिग किशोरी को तीन युवक ने बनाया अपनी हवस का शिकार...,,Crime,,delay,all,False,False,3,2017-08-03 02:53:08,steve,154/-=-,11/105=10.48%
47,d17383e7_in,'Dreaded' gangster wanted in several cases arrested,,Crime,,delay,all,False,False,3,2017-08-03 02:55:12,steve,25075/-=-,496/23854=2.079%
59,e34b5288_in,शव सड़क पर रखकर लगाया जाम,,Crime,,delay,all,False,False,3,2017-08-03 05:22:23,steve,144/-=-,7/147=4.762%
60,bbf03c64_in,"भारत ने टॉस जीता, पहले बल्लेबाजी का फैसला",,News_Sports,,delay,all,False,False,3,2017-08-03 05:22:25,steve,22802/-=-,1764/20158=8.751%
