id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
218239,e8731aeb_in,"July 1, 2018 :  Find out what the stars have in store for you today",Daily Horoscope,News_Lifestyle,,immediately,all,True,0,3,2018-07-01 03:33:53,tarunc,6355756/14974223=42.44%,213125/5868223=3.632%
218241,2221f167_in,Aadhaar-PAN Linking Deadline Extended To March 31 Next Year,,Others,,delay,all,False,0,3,2018-07-01 03:34:30,tarunc,186184/482818=38.56%,11341/182060=6.229%
218246,22472413_in,"दिल्ली के एक घर में मिली 11 लाशें, फंदे से लटके थे एक ही परिवार के सभी सदस्य",BREAKING NEWS!,Crime,,immediately,all,True,0,3,2018-07-01 03:45:16,tarunc,4245148/7758998=54.71%,182862/4018658=4.55%
218247,2b83f129_in,पीएम मोदी के गढ़ से 2019 के चुनाव की हुंकार भरेंगे राहुल गांधी,,News_Politics,,delay,all,False,0,3,2018-07-01 03:45:57,tarunc,5146/8649=59.5%,221/4975=4.442%
218248,e823405b_in,"अब एक्शन अवतार में दिखेंगे रणबीर, कहा- 'लवरबॉय' बनकर तंग आ गया हूं",,News_Entertainment.Bollywood,,delay,all,False,0,3,2018-07-01 03:46:14,tarunc,94619/77116=122.7%,3832/91301=4.197%
218249,8f83ac47_in,परेशान विराट कोहली ने कहा – किस खिलाड़ी को बाहर करूं सभी फॉर्म में हैं,,News_Sports.Cricket,,delay,all,False,0,3,2018-07-01 03:46:31,tarunc,45455/53843=84.42%,1464/43577=3.36%
218250,359dd3fa_in,"WhatsApp में आया ये नया फीचर, अब चलेगी एडमिन की मर्जी",,Technology,,delay,all,False,0,3,2018-07-01 03:46:44,tarunc,444875/948731=46.89%,16334/424208=3.85%
218251,bc488e56_in,01 जुलाई 2018 : महीने का पहला दिन आपका कैसा गुजरेगा देखिए,आज का राशिफल,Others,,delay,all,False,0,3,2018-07-01 03:51:29,tarunc,10657/20525=51.92%,364/10051=3.622%
218257,5104d650_in,Eleven members of a family found dead at a house in Delhi's Burari,Delhi Shocker!,Crime,,delay,all,False,0,3,2018-07-01 04:04:02,tarunc,165186/376419=43.88%,7885/154227=5.113%
218258,9e610b48_in,Sanju box office collection Day 2: Ranbir's film charges towards Rs 50 crore,,News_Entertainment.Movie,,delay,all,False,0,3,2018-07-01 04:04:25,tarunc,64902/58914=110.2%,3703/62677=5.908%
