id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
11558,a1fdfac6_ru,Порошенко поздравил с Новым годом жителей Крыма и Донбасса,,News_Politics,,delay,all,False,0,3,2018-01-01 02:09:12,leiz,-/-=-,-/-=-
11559,65a3334c_ru,С 1 января в России увеличится минимальная зарплата,,Others,,delay,all,False,0,3,2018-01-01 02:18:44,leiz,1/-=-,-/1=-
11560,d05eb9fc_ru,Северная Корея завершила создание национальных ядерных сил,,Others,,delay,all,False,0,3,2018-01-01 02:23:48,leiz,-/-=-,-/-=-
11561,c42fb602_ru,50 лет в эфире. Как программа «Время» стала лицом страны,,News_Entertainment,,delay,all,False,0,3,2018-01-01 02:28:55,leiz,-/-=-,-/-=-
11562,f98654cc_ru,МЧС отчиталось о полном спокойствии в первые часы Нового года,,Others,,delay,all,False,0,3,2018-01-01 02:38:25,leiz,-/-=-,-/-=-
11568,41e6fa70_ru,15-летний беженец зарезал ровесницу-немку на глазах у 20 человек,,Others,,delay,all,False,0,3,2018-01-01 06:43:16,leiz,-/-=-,-/-=-
11569,9cf8673_ru,Определен соперник сборной России по четвертьфиналу молодежного чемпионата мира,,News_Sports,,delay,all,False,0,3,2018-01-01 06:48:02,leiz,-/-=-,-/-=-
11570,1b6b759f_ru,Названы 50 лучших песен 2017 года,,News_Entertainment,,delay,all,False,0,3,2018-01-01 06:51:14,leiz,-/-=-,-/-=-
11571,fa70e071_ru,В Москве появились автобусы и трамваи без турникетов,,Others,,delay,all,False,0,3,2018-01-01 06:54:22,leiz,-/-=-,-/-=-
11572,e669614f_ru,Дуров анонсировал три крупных обновления Telegram,,Technology,,delay,all,False,0,3,2018-01-01 06:56:33,leiz,-/-=-,-/-=-
11579,6591be85_ru,Названа дата прощания с актером театра Маяковского Александром Шавриным,,News_Entertainment,,delay,all,False,0,3,2018-01-01 07:34:16,leiz,-/-=-,-/-=-
11581,fb086392_ru,В России вступает в силу закон о телемедицине,,Others,,delay,all,False,0,3,2018-01-01 07:37:53,aleksandrak,-/-=-,-/-=-
11583,dbbef822_ru,Закон о регулировании работы мессенджеров вступил в силу,,Others,,delay,all,False,0,3,2018-01-01 07:42:01,alexandr,-/-=-,-/-=-
11584,bdaf0d0_ru,В России запретили алкогольные энергетики,,Others,,delay,all,False,0,3,2018-01-01 07:44:16,leiz,-/-=-,-/-=-
11585,a68400f8_ru,Минимальный размер оплаты труда россиян увеличился,,Others,,delay,all,False,0,3,2018-01-01 07:46:20,alexandr,-/-=-,-/-=-
11586,6f59debf_ru,Обнаружено неожиданное средство от старения мозга,,Others,,delay,all,False,0,3,2018-01-01 07:48:28,alexandr,-/-=-,-/-=-
11587,cca29238_ru,В России запретили алкогольные энергетики,,Others,,delay,all,False,0,3,2018-01-01 07:48:51,alexandr,-/-=-,-/-=-
11588,7106cfc5_ru,Насколько подорожают сигареты в 2018 году,,Others,,delay,all,False,0,3,2018-01-01 07:49:28,leiz,-/-=-,-/-=-
11589,e38932f2_ru,В России создали единую базу данных о ДТП,,Auto,,delay,all,False,0,3,2018-01-01 07:54:01,alexandr,-/-=-,-/-=-
11590,fddd459_ru,Россиян освободили от просроченной задолженности по налогам,Налоговая «амнистия»,News_Politics,,immediately,all,True,0,3,2018-01-01 07:55:22,alexandr,2/-=-,1/2=50%
11591,f8e1d526_ru,Российские банки разделятся на универсальные и базовые,,Business,,delay,all,False,0,3,2018-01-01 07:56:16,alexandr,-/-=-,-/-=-
11592,4695d97b_ru,С первого января изменились правила проведения медосмотров школьников,,Others,,delay,all,False,0,3,2018-01-01 07:56:56,alexandr,1/-=-,-/1=-
11594,5c30c7af_ru,В России выросли акцизы на бензин и дизельное топливо,,Others,,delay,all,False,0,3,2018-01-01 07:58:29,alexandr,-/-=-,-/-=-
11595,80c95df3_ru,В России заработала система tax free,,Others,,delay,all,False,0,3,2018-01-01 07:59:05,alexandr,-/-=-,-/-=-
11596,54c57471_ru,В России провели индексацию военных пенсий,,Others,,delay,all,False,0,3,2018-01-01 07:59:31,alexandr,-/-=-,-/-=-
11597,2ca6a287_ru,В Греции ввели налог на полиэтиленовые пакеты,,Others,,delay,all,False,0,3,2018-01-01 08:00:29,aleksandrak,-/-=-,-/-=-
11598,bd26dd92_ru,В Южно-Сахалинске сгорела главная городская елка,,Others,,delay,all,False,0,3,2018-01-01 08:03:24,aleksandrak,-/-=-,-/-=-
11599,80b96f4f_ru,Дубай установил рекорд Гиннесса по самому масштабному лазерному шоу,,Others,,delay,all,False,0,3,2018-01-01 08:05:00,aleksandrak,-/-=-,-/-=-
11601,88096dd6_ru,"Аэропорты, стадионы и отели: к ЧМ-2018 все готово",,Others,,delay,all,False,0,3,2018-01-01 08:07:20,aleksandrak,-/-=-,-/-=-
11603,12d87d47_ru,«ВКонтакте» случайно перешла на мову,,Others,,delay,all,False,0,3,2018-01-01 08:13:13,aleksandrak,-/-=-,-/-=-
11611,fae53103_ru,На какие книжные новинки стоит обратить внимание,,Others,,delay,all,False,0,3,2018-01-01 08:22:52,aleksandrak,-/-=-,-/-=-
11616,a1cd9988_ru,Шарапова вышла во второй круг турнира в Шэньчжэне,,News_Sports,,delay,all,False,0,3,2018-01-01 08:42:31,leiz,-/-=-,-/-=-
11617,cc4b5b99_ru,"Сигареты, бензин и пособия на детей: что изменится в 2018 году",,Others,,delay,all,False,0,3,2018-01-01 08:45:53,leiz,1/-=-,-/1=-
11618,e340c8_ru,От Европы до Океании: как мир встретил 2018 год,,Others,,delay,all,False,0,3,2018-01-01 09:17:35,aleksandrak,-/-=-,-/-=-
11619,5a82220e_ru,Власти Южно-Сахалинска установят новую новогоднюю елку вместо сгоревшей,,Others,,delay,all,False,0,3,2018-01-01 09:18:17,aleksandrak,-/-=-,-/-=-
11620,ae995739_ru,"Новогодний ""конец света"" во Владивостоке сняли на видео",,Others,,delay,all,False,0,3,2018-01-01 09:18:32,aleksandrak,-/-=-,-/-=-
11621,627608ec_ru,В России вступил в силу запрет на продажу слабоалкогольных энергетиков,,Others,,delay,all,False,0,3,2018-01-01 09:20:05,aleksandrak,-/-=-,-/-=-
11626,a0aa0eb_ru,Ряд автомобилей BMW подорожает в России с 1 января,,Auto,,delay,all,False,0,3,2018-01-01 13:45:05,alexandr,-/-=-,-/-=-
11627,b60a65b5_ru,Эксперты назвали пять лучших новинок российского авторынка за 2017 год,,Auto,,delay,all,False,0,3,2018-01-01 13:47:43,alexandr,-/-=-,-/-=-
11628,1fedef8a_ru,Uber придумал регулярные поборы за доставку еды,,Others,,delay,all,False,0,3,2018-01-01 13:51:03,alexandr,-/-=-,-/-=-
11629,e4211ce3_ru,Эксперт оценил перспективы нового таможенного кодекса ЕАЭС,,Others,,delay,all,False,0,3,2018-01-01 13:56:17,alexandr,1/-=-,-/1=-
11635,e82895ca_ru,Новые законы-2018: что изменилось с 1 января для нашего кошелька,,News_Politics,,delay,all,False,0,3,2018-01-02 02:08:56,leiz,-/-=-,-/-=-
11636,3dd46729_ru,Лауреат Нобелевской премии перечислила пять способов замедлить старение,,Others,,delay,all,False,0,3,2018-01-02 02:12:53,leiz,-/-=-,-/-=-
11637,2590f917_ru,«Пропаганда глупости». Иностранные зрители о советских новогодних фильмах,,Others,,delay,all,False,0,3,2018-01-02 02:17:06,leiz,-/-=-,-/-=-
11638,6cdc7b66_ru,Замёрзли? Не заболейте! Что делать при первых симптомах простуды?,,Others,,delay,all,False,0,3,2018-01-02 02:21:22,leiz,-/-=-,-/-=-
11639,53dca131_ru,Курс биткоина начал 2018 год снижением,,Business,,delay,all,False,0,3,2018-01-02 05:05:45,alexandr,-/-=-,-/-=-
11640,f06cc729_ru,Пообещавшая уничтожить человечество робот София возлюбила людей,,Technology,,delay,all,False,0,3,2018-01-02 05:08:04,alexandr,-/-=-,-/-=-
11641,66670909_ru,Китай выразил готовность наращивать стратегическое взаимодействие с Россией,,News_Politics,,delay,all,False,0,3,2018-01-02 05:10:34,alexandr,-/-=-,-/-=-
