id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
7740,f72c1b1a_ru,Депутат Госдумы рассказал о внутренней жизни в КНДР,,News_Politics,,delay,all,False,0,3,2017-12-01 03:21:43,alexandr,372354/-=-,2251/160928=1.399%
7741,4d75e7d6_ru,КНДР видит Россию главным посредником в диалоге с США,,News_Politics,,delay,all,False,0,3,2017-12-01 03:24:16,alexandr,70849/-=-,1701/66670=2.551%
7742,11b54fdb_ru,В РФ разработали профессиональный стандарт для врачей-гериатров,,Others,,delay,all,False,0,3,2017-12-01 03:25:59,alexandr,55994/-=-,1089/66160=1.646%
7743,77c7929b_ru,Милонов потребовал не допустить уроков сексуального просвещения в школах,,Education,,delay,all,False,0,3,2017-12-01 03:29:28,alexandr,63257/-=-,618/66457=0.9299%
7744,e1a52e8f_ru,Минздрав разработал закон о регистре согласных на посмертное донорство,,Others,,delay,all,False,0,3,2017-12-01 03:31:19,alexandr,251703/-=-,4891/248179=1.971%
7745,dc70a4d9_ru,Чересов: сборная РФ готова встретиться с любым соперником на ЧМ-2018,,News_Sports,,delay,all,False,0,3,2017-12-01 03:34:23,alexandr,361807/-=-,5839/234470=2.49%
7746,240e926f_ru,Аргентина прекратила операцию по спасению экипажа исчезнувшей подлодки,,Others,,delay,all,False,0,3,2017-12-01 03:35:56,alexandr,738158/-=-,20295/513909=3.949%
7747,935db4de_ru,В России вступает в силу запрет на госзакупки иностранной мебели,,Others,,delay,all,False,0,3,2017-12-01 04:28:37,alexandr,531677/-=-,8475/452533=1.873%
7748,f8b26dda_ru,Что не так с творогом: в популярном продукте нашли странное,,Others,,delay,all,False,0,3,2017-12-01 04:37:06,alexandr,64710/-=-,1229/64733=1.899%
7749,134fa1e2_ru,Медведев не намерен выдвигаться на выборы президента,,Others,,delay,all,False,0,3,2017-12-01 04:45:21,alexandr,24370/-=-,557/22760=2.447%
7755,cf1bb739_ru,«Телевидение отстает лет на двадцать». Почему будущее за видеоблогами,Интернет против ТВ,Others,,immediately,all,True,0,3,2017-12-01 06:34:43,alexandr,1256948/-=-,95728/1259068=7.603%
7762,70b59388_ru,Сервис «Яндекс.Такси» начали страховать пассажиров по всей России,,Others,,delay,all,False,0,3,2017-12-01 07:45:51,alexandr,21324/-=-,672/20766=3.236%
