id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
10731,6d9fb67,Kronologi penusukan Brimob di Mabes Polri semalam,Berita Top Pagi,Others_Terrorism,,immediately,all,True,False,3,2017-07-01 02:29:54,andrewka,400407/14432=2774%,22253/375183=5.931%
10732,6d9fb67,Kronologi penusukan Brimob di Mabes Polri semalam,Berita Top Pagi,Others_Terrorism,,delay,all,False,False,3,2017-07-01 02:29:54,auto_gen,251388/21112=1191%,13015/232731=5.592%
10733,aa7df5b8,Pulau misterius muncul tiba-tiba di Segitiga Bermuda,,Others,,delay,android,False,False,3,2017-07-01 02:33:28,jatua,6589/8821=74.7%,1907/5820=32.77%
10734,8a4c8aca,Siapa pemilik 7-Eleven di Indonesia?,,Business,"Jakarta,Bekasi,Tangerang",delay,android,False,False,3,2017-07-01 02:34:25,jatua,42334/50159=84.4%,3308/37414=8.842%
10735,f1481e31,"Naik pesawat tempur di Prancis, Maia Estianty bareng Irwan?",,Others,,delay,android,False,False,3,2017-07-01 02:35:26,jatua,92996/43726=212.7%,5884/85903=6.85%
10736,e1ab35c3,Jepang akan kirim manusia ke bulan tahun segini,,Others,,delay,android,False,False,3,2017-07-01 02:36:29,jatua,6624/9712=68.2%,344/6081=5.657%
10737,465a6e3c,Kondisi 2 polisi korban teror di masjid Faletehan dirawat di RS Polri,,Crime,jakarta,delay,all,False,False,3,2017-07-01 02:38:14,andrewka,90926/45251=200.9%,4641/76206=6.09%
10738,10eebfb0,"Penembakan di RS Bronx-Lebanon NY, seorang dokter tewas",,Others,,delay,all,False,False,3,2017-07-01 02:38:41,andrewka,84722/64089=132.2%,3754/79039=4.75%
10739,2fbf4281,Upaya Jokowi sampai Obama mau mudik ke Indonesia ,,Others,,delay,all,False,False,3,2017-07-01 02:39:00,andrewka,297711/177455=167.8%,20530/270653=7.585%
10740,1a26e18d,"Cuma nangis dan ketawa, penonton bayaran ini digaji Rp 1,5 juta per acara",,Others,,delay,all,False,False,3,2017-07-01 02:39:39,andrewka,428094/87607=488.7%,22962/394879=5.815%
10741,35c6586b,Coba bunuh diri bertemu pacar online-nya ini alasannya,,Others,,delay,all,False,False,3,2017-07-01 02:40:58,andrewka,10927/14491=75.41%,641/10183=6.295%
10742,d2c3cbdb,"Tampar remaja Muslim pakai daging babi, lelaki ini dipenjara",,Others,,delay,all,False,False,3,2017-07-01 02:42:02,andrewka,87108/32252=270.1%,4366/78280=5.577%
10743,2e2eaf9d,Perisic bersikeras tinggalkan Inter demi MU,,News_Sports,,delay,all,False,False,3,2017-07-01 02:42:16,andrewka,72128/41720=172.9%,3089/66345=4.656%
10744,e97b77a1,"Ada Obama, Mal Kota Kasablanka tetap beroperasi normal",,Others,jakarta,delay,android,False,False,3,2017-07-01 04:22:53,yogic,5720/7273=78.65%,391/5350=7.308%
10745,13ff003b,Megawati hadiri pidato Obama di Kongres Diaspora,,News_Politics,jakarta,delay,android,False,False,3,2017-07-01 04:24:07,yogic,215034/15401=1396%,8615/204806=4.206%
10746,56f3f97d,"Terbanyak di dunia, Lion Air beli 443 pesawat Boeing",,Business,,delay,android,False,False,3,2017-07-01 04:26:16,yogic,26419/9144=288.9%,823/24982=3.294%
10747,9f344741,Uber tambah layanan jasa penyewaan kendaraan jenis ini,,Travel,,delay,android,False,False,3,2017-07-01 04:28:07,yogic,3038/5260=57.76%,105/2842=3.695%
10748,557d8e97,Egi John resmi lepas status duda,,News_Entertainment,Bandung,delay,android,False,False,3,2017-07-01 04:29:57,yogic,1888/3640=51.87%,101/1793=5.633%
10749,1e4041ba,FOTO: ternyata ini maksud sebenarnya kunjungan Obama ke Indonesia,,Others,jakarta,delay,all,False,False,3,2017-07-01 04:37:00,andrewka,39250/12161=322.8%,2191/36915=5.935%
10750,8454cb33,"Pernikahan Messi jadi pernikahan abad ini, cek foto-fotonya",,Others,,delay,all,False,False,3,2017-07-01 04:37:52,andrewka,5758/7766=74.14%,477/5356=8.906%
