id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
28133,a1bcf85_ru,Выявлен новый способ продления жизни,,Others,,delay,all,False,0,3,2018-06-01 01:57:52,leiz,58607/61738=94.93%,2000/36297=5.51%
28134,c96d7268_ru,На ЧМ-2018 появится новый дорожный знак,,Others,,delay,all,False,0,3,2018-06-01 02:00:33,leiz,78174/128184=60.99%,971/19034=5.101%
28135,ff717a1c_ru,Капитану «Реала» угрожают расправой за нанесение травмы Салаху,,News_Sports,,delay,all,False,0,3,2018-06-01 02:07:07,leiz,19830/21830=90.84%,247/8840=2.794%
28136,6bc01648_ru,Надаль поблагодарил Зидана за работу в «Реале»,,News_Sports,,delay,all,False,0,3,2018-06-01 02:11:49,leiz,22126/23070=95.91%,627/15103=4.151%
28137,4f2b09b1_ru,"МВД РФ объяснило недействительность 1,5 млн российских паспортов",,Others,,delay,all,False,0,3,2018-06-01 02:15:44,leiz,528120/1338142=39.47%,13589/270854=5.017%
28141,367eee0e_ru,Полтора миллиона паспортов россиян оказались недействительными,Проверьте свой,Others,,immediately,all,True,0,3,2018-06-01 06:02:10,leiz,1698859/2897196=58.64%,89822/1555794=5.773%
28142,9889548e_ru,Абрамович приостановил реконструкцию стадиона «Челси»,,Others,,delay,all,False,0,3,2018-06-01 06:02:48,leiz,317/222=142.8%,-/293=-
28143,9889548e_ru,Абрамович приостановил реконструкцию стадиона «Челси»,,Others,,delay,all,False,0,3,2018-06-01 06:12:47,xinyunx,13576/14697=92.37%,316/12729=2.483%
28144,9cf534ab_ru,Россияне впервые получат обновленную квитанцию за ЖКУ,,Others,,delay,all,False,0,3,2018-06-01 06:18:55,xinyunx,348626/394184=88.44%,12413/335363=3.701%
28145,fd2f5a22_ru,США пригрозили использовать вето против резолюции о помощи палестинцам,,Others,,delay,all,False,0,3,2018-06-01 06:35:18,leiz,3964/4493=88.23%,48/2311=2.077%
28146,f248440f_ru,Уткин обозвал Черчесова медной статуей,,News_Sports,,delay,all,False,0,3,2018-06-01 06:35:48,leiz,224399/685821=32.72%,4914/155286=3.164%
28147,10c2119e_ru,Школьника отказались пускать в автобус из-за нехватки одной монеты,,Others,,delay,all,False,0,3,2018-06-01 06:36:22,leiz,72235/61472=117.5%,3165/62099=5.097%
28153,9cef3e4d_ru,"Roland Garros. Серена Уильямс бьет по ""посеву""",,News_Sports,,delay,all,False,0,3,2018-06-01 07:27:33,leiz,5901/5385=109.6%,127/5614=2.262%
28154,6240254e_ru,Стали известны подробности вынужденной посадки Ми-8 в Омской области,,Others,,delay,all,False,0,3,2018-06-01 07:30:09,leiz,1928/1827=105.5%,65/1858=3.498%
28155,f1ac7d3d_ru,Расследование покушения на Бабченко займет минимум полгода,,Others,,delay,all,False,0,3,2018-06-01 07:35:12,leiz,3008/3366=89.36%,63/2893=2.178%
28156,c78f19d4_ru,"«Реал» заплатит £42,5 млн за выкуп контракта главного тренера «Тоттенхэма»",,News_Sports,,delay,all,False,0,3,2018-06-01 07:40:03,leiz,3400/3064=111%,172/3318=5.184%
28157,b1908a90_ru,"В МВД объяснили 1,5 млн недействительных российских паспортов",,Others,,delay,all,False,0,3,2018-06-01 07:41:10,borisf,19811/16525=119.9%,824/19358=4.257%
28158,96268cc1_ru,В Испании рассказали о причинах ухода Зидана с поста тренера «Реала»,,News_Sports,,delay,all,False,0,3,2018-06-01 07:42:34,leiz,42611/185664=22.95%,872/33918=2.571%
28159,51890254_ru,Составлен список летних угроз для рубля,,Business,,delay,all,False,0,3,2018-06-01 07:42:39,borisf,13133/8628=152.2%,813/12841=6.331%
28160,9d159b86_ru,В России могут запретить продавать недостроенное жилье,,Others,,delay,all,False,0,3,2018-06-01 07:50:54,borisf,1822/1402=130%,95/1789=5.31%
28162,d49d5bed_ru,"Исследователи выяснили, о чем говорят музыкальные предпочтения",,Others,,delay,all,False,0,3,2018-06-01 07:55:35,borisf,3669/2070=177.2%,30/3592=0.8352%
28163,3b36f2b5_ru,Как бывшая жена Путина зарабатывает и тратит деньги после развода,,Others,,delay,all,False,0,3,2018-06-01 07:57:43,borisf,425/160=265.6%,10/409=2.445%
28166,9e5b4083_ru,Названы специалисты с самыми большими в России зарплатами,,Others,,delay,all,False,0,3,2018-06-01 08:02:21,borisf,27642/33219=83.21%,864/29100=2.969%
28167,ab106035_ru,"""Мерседес"" с Джонни Деппом врезался в стену в Петербурге",,News_Entertainment,,delay,all,False,0,3,2018-06-01 08:03:52,borisf,11928/12815=93.08%,525/11515=4.559%
28168,42b53490_ru,Ким Чен Ын предложил Путину встретиться,,Others,,delay,all,False,0,3,2018-06-01 08:04:35,borisf,24921/14384=173.3%,435/24456=1.779%
28169,e954a558_ru,Чубайс нацелился на пенсии россиян,,Others,,delay,all,False,0,3,2018-06-01 08:05:32,borisf,6274/5978=105%,322/5785=5.566%
28171,37a14c99_ru,Малайзия сняла с России вину в уничтожении «Боинга» над Донбассом,,Others,,delay,all,False,0,3,2018-06-01 08:07:37,borisf,17891/13675=130.8%,276/15613=1.768%
28172,79f1e18d_ru,Деньги россиян под угрозой: Госдеп добрался до Кипра,,Business,,delay,all,False,0,3,2018-06-01 08:08:53,borisf,32165/98906=32.52%,1671/26850=6.223%
28174,1bafaf3d_ru,Нож в спину: Турция готова закрыть американские базы,,News_Politics,,delay,all,False,0,3,2018-06-01 08:11:17,borisf,2311/2203=104.9%,27/2210=1.222%
28175,230d959d_ru,"Соседи падали в обморок: ""Боинг"" экстренно сел из-за вонючего пассажира",,Others,,delay,all,False,0,3,2018-06-01 08:19:29,borisf,42030/114957=36.56%,3455/40520=8.527%
28176,6f40ba61_ru,Австрийские ученые назвали фаворитов World Cup-2018,,News_Sports,,delay,all,False,0,3,2018-06-01 08:21:06,borisf,2918/2584=112.9%,114/2824=4.037%
