id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
188064,19c8c56d_in,1st June 2018: Know how lucky your day will be today,Today's Horoscope   ,News_Lifestyle,,delay,all,False,0,3,2018-06-01 03:06:44,atharno,352564/1336875=26.37%,12453/322045=3.867%
188077,2a6e4a20_in,Aamir Khan Trolled For Posting Picture With Daughter Ira During Ramadan ,Details inside !!,News_Entertainment.Bollywood ,,delay,all,False,0,3,2018-06-01 03:28:07,atharno,166726/470019=35.47%,2755/160931=1.712%
188085,c30e84af_in,WhatsApp Set To Launch Payment FEATURE ,Good News!   ,Technology,,immediately,all,True,0,3,2018-06-01 03:33:04,atharno,6760930/14306625=47.26%,234557/6215323=3.774%
188086,19ff488e_in,"जानें, किन राशियों को लाभ दिलाएगा जून का महीना",आज का राशिफल ,News_Lifestyle,,delay,all,False,0,3,2018-06-01 03:38:36,atharno,761314/2614670=29.12%,41837/720675=5.805%
188091,f75cfd80_in,ALERT! आज से 'बेकार' हो जाएगा आपका Aadhaar Card,बड़ी ख़बर!,Others,,immediately,all,True,0,3,2018-06-01 03:42:29,atharno,3368260/6052145=55.65%,164383/3229384=5.09%
188099,e3d1f188_in,"JIO ने लॉन्च किया हॉलीडे हंगामा OFFER, 299 रुपये में मिलेगा 399 वाला प्लान",,Business,,delay,all,False,0,3,2018-06-01 03:47:58,atharno,60919/120799=50.43%,1511/45462=3.324%
188105,b66e5100_in,सनी लियोनी के साथ इतने रुपए देकर कर सकते हैं ये काम...,खुशखबरी!  ,News_Entertainment,,delay,all,False,0,3,2018-06-01 03:51:38,atharno,3268989/5369573=60.88%,139181/2415939=5.761%
188109,d73d3e03_in,"Shocking! नाबालिग के साथ गैंगरेप, एक आरोपी गिरफ्तार",खौफनाक वारदात  ,Crime,,delay,all,False,0,3,2018-06-01 03:57:03,atharno,37821/82771=45.69%,823/27529=2.99%
188123,6a14b615_in,दिशा पटानी ने शेयर किया बोल्ड वेकेशन पिक्स: हुई ट्रॉल्स,देखें तस्वीरें,News_Entertainment,,delay,all,False,0,3,2018-06-01 04:14:41,atharno,524309/908573=57.71%,14955/387610=3.858%
188124,f75cfd80_in,"इस राज्य में आज से सस्ता हो जाएगा पेट्रोल-डीजल, जानें कितने रुपये घटे दाम",खुशखबरी!,Business,,delay,all,False,0,3,2018-06-01 04:17:47,atharno,264200/808850=32.66%,31560/251148=12.57%
188136,b0e518e1_in,"सिम के बाद पतंजलि ने पेश किया स्वदेशी मैसेजिंग एप, WhatsApp को देगा टक्कर",,Technology,,delay,all,False,0,3,2018-06-01 04:22:09,atharno,90571/145575=62.22%,2155/67720=3.182%
188137,4aeab59_in,"Samsung के इन स्मार्टफोन्स पर JIO दे रहा 2,750 रुपये का कैशबैक और 100 GB डेटा FREE",जल्दी करें...,Technology,,delay,all,False,0,3,2018-06-01 04:24:42,atharno,133807/400916=33.38%,1797/100278=1.792%
188147,f3a4dc58_in,Aadhaar extends deadline to deploy Virtual ID system to July 1st,,Others,,delay,all,False,0,3,2018-06-01 04:40:12,atharno,78165/84153=92.88%,1464/44995=3.254%
188157,b9ed39cc_in,7th pay Commission: GOOD News For Govt Employees,,Business ,,delay,all,False,0,3,2018-06-01 04:50:26,atharno,475910/2056067=23.15%,12532/359087=3.49%
188162,55d7bff0_in,"Petrol, diesel price on 1st June 2018: Check out rates here city-wise",,Business,,delay,all,False,0,3,2018-06-01 04:53:38,atharno,724791/2732894=26.52%,22116/489159=4.521%
188218,5a5c20d1_in,Jio Holiday Hungama offer: Get 126 GB data for 84 days,,Business,,delay,all,False,0,3,2018-06-01 06:09:42,atharno,782138/1995737=39.19%,21189/583040=3.634%
188229,687dc9b3_in,Only Sunny Leone Can Make 'Work Mode' Look So HOT – Check Out,,Fashion ,,delay,all,False,0,3,2018-06-01 06:13:04,atharno,1396131/2686529=51.97%,43555/1078101=4.04%
188238,fd25938b_in,"Bumper Jobs Announced by Govt for Graduates, Salary Rs 26,000",Golden opportunity! ,Education,,delay,all,False,0,3,2018-06-01 06:24:00,atharno,846934/3027228=27.98%,27230/781923=3.482%
188279,9b42a383_in,"WhatsApp Gets New Update, Check the NEW Feature OUT!",Big News  ,Technology,,delay,all,False,0,3,2018-06-01 07:04:46,atharno,54240/141206=38.41%,1286/37821=3.4%
188280,9b42a383_in,Esha Gupta Shows Off Her Sexy Dance Moves: Watch Viral Video,,News_Entertainment.Bollywood ,,delay,all,False,0,3,2018-06-01 07:12:58,atharno,159744/294974=54.16%,4414/124320=3.551%
188312,f75cfd80_in,भोजपुरी एक्ट्रेस आम्रपाली दुबे पर फिल्म निर्माता ने लगाया संगीन आरोप और कह दिया ये...,OMG!  ,News_Entertainment,,delay,all,False,0,3,2018-06-01 07:45:31,atharno,118/126=93.65%,-/114=-
188318,f75cfd80_in,'दारू बदनाम करती' गाने पर इस लड़की के डांस ने इंटरनेट पर मचाया हंगामा,Video हुआ वायरल   ,News_Entertainment,,delay,all,False,0,3,2018-06-01 07:52:45,atharno,3187/2931=108.7%,147/3042=4.832%
