id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
1736,498d2367_in,MOVIE REVIEW: एंटरटेंमेंट का डबल डोज है 'शुभ मंगल सावधान',,News_Entertainment.Bollywood,,delay,all,False,False,3,2017-09-01 03:31:41,utsavm,149673/-=-,4841/93130=5.198%
1737,fe9dd0ab_in,"पाकिस्तानी क्रिकेटर के साथ शॉपिंग करती दिखीं तमन्ना, क्या शादी का है इरादा",,News_Sports,,delay,all,False,False,3,2017-09-01 03:31:56,utsavm,200455/-=-,7198/115270=6.244%
1738,fec61a66_in,राशिफल: इनके लिए खास महीने का पहला दिन,,Religion,,delay,all,False,False,3,2017-09-01 03:32:13,utsavm,148705/-=-,4853/86850=5.588%
1739,20a4a48e_in,"दीपिका और प्रियंका कमाई में आगे, किंग खान नंबर वन",,News_Entertainment.Bollywood,,delay,all,False,False,3,2017-09-01 03:32:37,utsavm,30013/-=-,1116/21185=5.268%
1740,a8e186f1_in,"चैनल ने लिया बड़ा फैसला, कपिल का शो अगले महीने होगा बंद",,News_Entertainment.TV,,delay,all,False,False,3,2017-09-01 03:32:55,utsavm,50717/-=-,1790/36146=4.952%
1741,c291feee_in,"बिना इंटरव्यू के मिलेगी सरकारी नौकरी, देखिए कहां",,Education,,delay,all,False,False,3,2017-09-01 03:37:49,utsavm,82143/-=-,2962/55782=5.31%
1742,355af720_in,"यूज्ड प्लास्टिक बोतल से बनाएं स्टाइलिश VR बॉक्स, खर्च होंगे सिर्फ 5 रुपए",,Technology,,delay,all,False,False,3,2017-09-01 03:38:00,utsavm,171954/-=-,6525/119249=5.472%
1743,7d6d5d68_in,2017 में अब तक की सबसे ज्यादा प्रॉफिट वाली 7वीं फिल्म बनी ...,,News_Entertainment.Bollywood,,delay,all,False,False,3,2017-09-01 03:38:19,utsavm,137280/-=-,5515/101303=5.444%
1744,5d71bbf6_in,"भारत ने श्रीलंका को लगातार चौथे वनडे में हराया, 6 प्लेयर्स ने मैच में किया कमाल",,News_Sports.Cricket,,delay,all,False,False,3,2017-09-01 03:38:33,utsavm,169036/-=-,4722/119031=3.967%
1745,7ff1ade6_in,भारतीय क्रिकेटर ने बीच सड़क पर की बुजुर्ग से मारपीट,Viral Video,News_Sports.Cricket,,immediately,all,True,False,3,2017-09-01 03:40:41,utsavm,792865/-=-,27665/514420=5.378%
1746,28926fee_in,"ब्लू व्हेल खतरा है, घुसे तो निकल नहीं सकते",,Crime,,delay,all,False,False,3,2017-09-01 03:41:58,utsavm,492378/-=-,15323/348617=4.395%
1747,a2df49c0_in,The Kapil Sharma Show will be taken off air - Read Details here,,News_Entertainment.TV,,delay,all,False,False,3,2017-09-01 03:54:52,utsavm,610524/-=-,16943/485124=3.493%
1748,e616b9fd_in,"Youngsters will get another chance in fifth ODI, says Virat Kohli",,News_Sports.Cricket,,delay,all,False,False,3,2017-09-01 03:57:18,utsavm,295568/-=-,19192/217696=8.816%
1749,793c2613_in,WATCH: Indian Cricketer Assaults A Senior Citizen,,News_Sports,,delay,all,False,False,3,2017-09-01 03:59:18,utsavm,231602/-=-,18492/164552=11.24%
1750,e6ef2081_in,No police verification for new passports: All you need to know,,Others,,delay,all,False,False,3,2017-09-01 04:05:52,utsavm,1785199/-=-,118838/1533000=7.752%
1751,c3029267_in,"Love Jihad Case: Hadiya Messaged me, Asked For Help, Says Husband",,Crime,,delay,all,False,False,3,2017-09-01 04:07:40,utsavm,32094/-=-,653/24358=2.681%
1752,1d23e219_in,"फेरबदल में ये 9 मंत्री हो सकते हैं निशाने पर, जानिए क्या है वजह",,News_Politics,,delay,all,False,False,3,2017-09-01 04:15:34,utsavm,63932/-=-,1842/49103=3.751%
1753,316ea868_in,‘The Kapil Sharma Show’ to go off air; old episodes to get repeat telecast,Short Break？,News_Entertainment,,immediately,all,True,False,3,2017-09-01 04:15:38,xinyunx,4066532/-=-,83507/2222492=3.757%
1754,77e72b62_in,"गांव पंचायत कॉर्डिनेटर सहित कई पदों में नौकरी पाने का बेहतरीन चांस, करें आवेदन",,Education,,delay,all,False,False,3,2017-09-01 04:15:46,utsavm,61950/-=-,2223/42993=5.171%
1755,b6eff698_in,पति और बच्चों की लम्बी उम्र के लिए गुरुवार को करें यह काम,,Religion,,delay,all,False,False,3,2017-09-01 04:16:04,utsavm,7627/-=-,217/5564=3.9%
1756,b26cc697_in,Movie Review: ‘बादशाहो’ में जोरदार एक्शन के साथ दिखी लव स्टोरी,,News_Entertainment.Bollywood,,delay,all,False,False,3,2017-09-01 04:16:15,utsavm,7795/-=-,249/5000=4.98%
1757,856ed474_in,"पुलिस अधिकारी बनने के लिए आप भी शामिल हों इस रैली में, देखें कहां हो रही हैं भर्तियां",,Education,,delay,all,False,False,3,2017-09-01 04:16:25,utsavm,119020/-=-,3291/89543=3.675%
1758,4057e0ce_in,"Kangana Ranaut: Hrithik Roshan is hiding from me, I am still waiting to meet",,News_Entertainment,,delay,all,False,False,3,2017-09-01 04:17:28,xinyunx,472098/-=-,15139/317163=4.773%
1759,d4aacd01_in,"Narendra Modi cabinet reshuffle: Who is in, who is out",,News_Politics,,delay,all,False,False,3,2017-09-01 04:17:40,xinyunx,343014/-=-,16106/262748=6.13%
1760,7d277279_in,Watch: MS Dhoni convinces Virat Kohli to take review in 4th ODI against Sri Lanka,,News_Sports,,delay,all,False,False,3,2017-09-01 04:18:10,xinyunx,529378/-=-,21553/373831=5.765%
