id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
21215,af54040d_ru,В России перестала существовать одна профессия,,Education,,delay,all,False,0,3,2018-04-01 02:52:20,alexandr,71/-=-,-/-=-
21216,fc8c4690_ru,Второе в мире по высоте колесо обозрения восстановило работу,,Others,,delay,all,False,0,3,2018-04-01 02:56:19,alexandr,-/-=-,-/-=-
21217,8eb79417_ru,Создана специальная социальная сеть для домашних животных,,Others,,delay,all,False,0,3,2018-04-01 02:57:27,alexandr,-/-=-,-/-=-
21218,2e3bc9de_ru,Захарова обвинила Запад в намерении сорвать ЧМ-2018,,News_Politics,,delay,all,False,0,3,2018-04-01 02:59:04,alexandr,-/-=-,-/-=-
21219,dc701563_ru,В России начался весенний призыв,,Others,,delay,all,False,0,3,2018-04-01 03:01:32,alexandr,-/-=-,-/-=-
21220,23c3122e_ru,Поветкин отправил двухметрового британца в нокаут,,News_Sports,,delay,all,False,0,3,2018-04-01 03:09:58,alexandr,-/-=-,-/-=-
21221,3b9608d4_ru,Захарова назвала бойкот ЧМ-2018 в России главной целью западных стран‍,,Others,,delay,all,False,0,3,2018-04-01 03:16:44,alexandr,-/-=-,-/-=-
21226,254d26f3_ru,"Странные на первый взгляд советы, которыми стоит воспользоваться",Воскресное чтение,Others,,immediately,all,True,0,3,2018-04-01 07:32:08,alexandr,2/-=-,-/2=-
21228,f384a8c8_ru,День геолога в России,,Others,,delay,all,False,0,3,2018-04-01 08:53:07,aleksandrak,-/-=-,-/-=-
21229,11c0a8a8_ru,В России с 1 апреля проиндексировали пенсии,,Others,,delay,all,False,0,3,2018-04-01 08:53:41,aleksandrak,-/-=-,-/-=-
21230,e0ba7001_ru,В Москву прилетел первый самолет с высланными из США дипломатами,,Others,,delay,all,False,0,3,2018-04-01 08:57:41,aleksandrak,-/-=-,-/-=-
21231,93fd4301_ru,Пакетик или лист? Как купить качественный чай,,Others,,delay,all,False,0,3,2018-04-01 09:01:02,aleksandrak,-/-=-,-/-=-
21232,d70ea4ea_ru,"Живущим рядом со свалкой ""Ядрово"" выдали респираторы",,Others,,delay,all,False,0,3,2018-04-01 09:02:23,aleksandrak,-/-=-,-/-=-
21236,b5fc0ad1_ru,"""Зомби"", ""Королева ночи"" и ""Микки Маус"": удивительные тюльпаны Голландии",,Others,,delay,all,False,0,3,2018-04-01 09:05:54,aleksandrak,-/-=-,-/-=-
21237,4278c3a2_ru,Физика Стивена Хокинга проводили в последний путь,,Others,,delay,all,False,0,3,2018-04-01 09:07:05,aleksandrak,-/-=-,-/-=-
21239,d7af15a1_ru,В России исчезла одна профессия,,Others,,delay,all,False,0,3,2018-04-01 09:09:04,aleksandrak,-/-=-,-/-=-
21244,25c774a5_ru,"Учёные создали материал, невидимый инфракрасными сканерами",,Technology,,delay,all,False,0,3,2018-04-01 09:15:51,aleksandrak,3/-=-,-/-=-
21245,5102b81c_ru,Путин принял отставку Тулеева,,Others,,delay,all,False,0,3,2018-04-01 09:18:48,aleksandrak,-/-=-,-/-=-
21256,b75be8f7_ru,Стали известны подробности уголовного дела братьев Магомедовых,,Others,,delay,all,False,0,3,2018-04-01 15:58:49,alexandr,-/-=-,-/-=-
21257,3d68633c_ru,Путин внес в Думу проект о контроле в сфере противодействия коррупции,,News_Politics,,delay,all,False,0,3,2018-04-01 16:00:07,alexandr,-/-=-,-/-=-
