id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
14721,4fae9716_ru,Ученые рассказали о вреде подсолнечного масла и рыбьего жира,,Others,,delay,all,False,0,3,2018-02-01 05:26:12,alexandr,1/-=-,-/1=-
14722,f167115e_ru,Россияне назвали самые заметные события 2017 года,,News_Politics,,delay,all,False,0,3,2018-02-01 05:29:34,alexandr,-/-=-,-/-=-
14723,abde75da_ru,В России хотят ограничить деятельность «ценовых роботов»,Новые манипуляторы,Technology,,immediately,all,True,0,3,2018-02-01 06:35:33,borisf,1/-=-,-/71=-
14731,1be90bf3_ru,10 самых дорогих брендов в мире,,Technology,,delay,all,False,0,3,2018-02-01 07:49:49,aleksandrak,-/-=-,-/-=-
14732,5702acc5_ru,Нейросеть научили определять возраст людей любой национальности,,Others,,delay,all,False,0,3,2018-02-01 07:50:13,aleksandrak,-/-=-,-/-=-
14734,984e39a1_ru,Какие ошибки чаще всего допускают школьники на ЕГЭ,,Education,,delay,all,False,0,3,2018-02-01 07:51:40,aleksandrak,-/-=-,-/-=-
14735,18ced2a8_ru,ФАС проверит отчеты операторов об отмене внутрисетевого роуминга,,Technology,,delay,all,False,0,3,2018-02-01 07:52:55,aleksandrak,-/-=-,-/-=-
14736,c8c947fb_ru,Утомленные KPI: как формальная оценка эффективности подрывает работу,,Others,,delay,all,False,0,3,2018-02-01 07:53:30,aleksandrak,-/-=-,-/-=-
14737,bb943e76_ru,Складной смартфон Samsung выйдет в этом году,,Technology,,delay,all,False,0,3,2018-02-01 07:54:32,aleksandrak,-/-=-,-/-=-
14738,ff19c05c_ru,"Роскосмос сообщил об успешном выводе на орбиты 11 спутников, запущенных с Восточного",,Others,,delay,all,False,0,3,2018-02-01 07:55:20,aleksandrak,-/-=-,-/-=-
14741,bd57152_ru,Жители Земли поделились фотографиями кровавой и голубой Луны,,Others,,delay,all,False,0,3,2018-02-01 07:56:43,aleksandrak,70/-=-,-/1=-
14742,fec8308a_ru,"Канадский парламент сделал текст гимна страны ""гендерно-нейтральным""",,News_Politics,,delay,all,False,0,3,2018-02-01 07:57:39,aleksandrak,-/-=-,-/-=-
14743,1f8360ac_ru,"Съемки ""Карточного домика"" возобновились после пополнения в актерской команде",,News_Entertainment,,delay,all,False,0,3,2018-02-01 07:58:31,aleksandrak,-/-=-,-/-=-
14744,2ccd61b7_ru,"Ликбез для пенсионера. Что делать, чтобы не провести остаток жизни в нищете",,Others,,delay,all,False,0,3,2018-02-01 08:00:19,aleksandrak,1/-=-,-/1=-
14745,3ab3d32b_ru,"Уже не огурчик. Признаки того, что вы начали стареть",,Others,,delay,all,False,0,3,2018-02-01 08:00:49,aleksandrak,2/-=-,-/-=-
14749,61325f28_ru,Осталось восемь: ЦИК завершил прием подписей от кандидатов в президенты,,Others,,delay,all,False,0,3,2018-02-01 08:05:45,aleksandrak,-/-=-,-/-=-
14752,ebba3e6f_ru,Жители планеты поделились фотографиями кровавой и голубой Луны,,Others,,delay,all,False,0,3,2018-02-01 08:34:24,lyudmilat,-/-=-,-/-=-
14753,38f70f23_ru,Детям не игрушка? Урок с оружием при храме взбудоражил страну,,Others,,delay,all,False,0,3,2018-02-01 08:35:52,lyudmilat,-/-=-,-/-=-
14754,44b7a5e4_ru,Спортивный арбитраж отменил санкции против 28 российских олимпийцев,,News_Sports,,delay,all,False,0,3,2018-02-01 09:18:35,borisf,75/-=-,-/-=-
14755,819aedb3_ru,Telegram исчез из App Store,,Others,,delay,all,False,0,3,2018-02-01 09:22:22,borisf,-/-=-,-/-=-
14757,789b8a10_ru,Две модели Lada вошли в число европейских бестселлеров,,Auto,,delay,all,False,0,3,2018-02-01 09:28:47,borisf,-/-=-,-/-=-
14759,e4cea64d_ru,В Кремле пообещали продолжить «мирное сражение» за права спортсменов,,News_Sports,,delay,all,False,0,3,2018-02-01 09:31:20,alexandr,-/-=-,-/-=-
14760,8e27ef33_ru,Ученые научились диагностировать болезнь Альцгеймера по одной капле крови,,Others,,delay,all,False,0,3,2018-02-01 09:32:31,alexandr,-/-=-,-/-=-
14761,9f969b1e_ru,В Россию привезли обновленный Cadillac Escalade,,Auto,,delay,all,False,0,3,2018-02-01 09:32:55,alexandr,-/-=-,-/-=-
14767,c57acacf_ru,Таможенники смогут штрафовать водителей,,Others,,delay,all,False,0,3,2018-02-01 09:35:37,borisf,-/-=-,-/-=-
14773,5c432a71_ru,Никиту Белых признали виновным по делу о взятках,,Others,,delay,all,False,0,3,2018-02-01 09:53:13,alexandr,-/-=-,-/-=-
14775,686e2e89_ru,Как выглядело из разных стран «синее кровавое суперлуние»,,Others,,delay,all,False,0,3,2018-02-01 10:02:32,borisf,-/-=-,-/-=-
14776,94cdf447_ru,Как оправдание 28 российских спортсменов повлияет на Олимпиаду-2018,,News_Sports,,delay,all,False,0,3,2018-02-01 10:17:56,borisf,-/-=-,-/-=-
