id,entry_id,title,push_title,category,city,push_type,push_os,push_entire,test_mode,status,insert_time,operator,Receive/Send,Click/Show
669213,e7c684de_id,"Penjahat Paling Cantik di Cina Akhirnya Menyerahkan Diri, Warganet Justru Menjadikannya Idola - Nakita.ID",,Others,,delay,all,False,0,3,2018-11-29 00:01:26,Ai_Heading,-/-=-,-/-=-
669214,72e34e1c_id,Hamka Hamzah Menyambut PSS dan Semen Padang Promosi ke Liga 1 2019,,News_Sports,,delay,all,False,0,3,2018-11-29 00:01:26,Ai_Heading,-/-=-,-/-=-
669215,cfd139a6_id,"Ukir Rekor Lagi, Lionel Messi Ungguli Cristiano Ronaldo",,News_Sports,,delay,all,False,0,3,2018-11-29 00:05:46,Ai_Heading,-/-=-,-/-=-
669216,8f7b8d8a_id,"Menang Tipis atas Inter, Tottenham Jaga Asa Lolos ke 16 Besar",,News_Sports,,delay,all,False,0,3,2018-11-29 00:05:46,Ai_Heading,-/-=-,-/-=-
669217,f1d2d86b_id,67 Napi Terorisme dan Narkoba Dipindah ke Nusakambangan,,Travel,,delay,all,False,0,3,2018-11-29 00:05:46,Ai_Heading,-/-=-,-/-=-
669218,ebb11bd1_id,Hakim PN Jaksel Jadi Tersangka Suap,,Crime,,delay,all,False,0,3,2018-11-29 00:05:46,Ai_Heading,-/-=-,-/-=-
669219,79310ce3_id,"Regulasi IoT Bukan Masalah Konektivitas, Tapi Ekosistem",,Technology,,delay,all,False,0,3,2018-11-29 00:05:46,Ai_Heading,-/-=-,-/-=-
669220,9b922afe_id,"Antisipasi Kejahatan Terorganisasi, Danseskoal Tawarkan Pembentukan MSCC",,Education,,delay,all,False,0,3,2018-11-29 00:11:47,Ai_Heading,-/-=-,-/-=-
669221,1c308474_id,"Kim Jae Joong Posting Foto Bersama Han Geng, Penggemar yang Baper",,News_Entertainment,,delay,all,False,0,3,2018-11-29 00:11:47,Ai_Heading,-/-=-,-/-=-
669222,32894c6a_id,Pelatih PSV Akui Timnya Dalam Tekanan Jelang Hadapi Barcelona : Okezone Bola,,News_Sports,,delay,all,False,0,3,2018-11-29 00:22:07,Ai_Heading,-/-=-,-/-=-
669223,d757cfb3_id,"PSV v Barcelona Laporan Pertandingan, 28/11/18",,News_Sports,,delay,all,False,0,3,2018-11-29 00:22:07,Ai_Heading,-/-=-,-/-=-
669224,b8b42199_id,Burcin Mutlu-Pakdil: Muslimah Turki Penemu Galaksi,,Others,,delay,all,False,0,3,2018-11-29 00:24:48,Ai_Heading,-/-=-,-/-=-
669225,3926c199_id,Tuchel: kemenangan atas Liverpool langkah besar untuk PSG,,News_Sports,,delay,all,False,0,3,2018-11-29 00:24:48,Ai_Heading,-/-=-,-/-=-
669226,7dcbfb5d_id,Porto Pastikan Juara Grup D Usai Bekap Schalke,,News_Sports,,delay,all,False,0,3,2018-11-29 00:24:48,Ai_Heading,-/-=-,-/-=-
669227,124a90b7_id,Lion Air Tunggu Hasil Akhir Investigasi KNKT,,Others,,delay,all,False,0,3,2018-11-29 00:24:48,Ai_Heading,-/-=-,-/-=-
669228,2825d17a_id,Sejumlah Ulama Keturunan Pendiri NU Dukung Prabowo - Sandiaga,,Others,,delay,all,False,0,3,2018-11-29 00:30:48,Ai_Heading,-/-=-,-/-=-
669229,54365995_id,"Debut bersama Ferrari, Leclerc tercepat hari kedua tes Abu Dhabi",,News_Sports,,delay,all,False,0,3,2018-11-29 00:30:48,Ai_Heading,-/-=-,-/-=-
669230,9cb56c87_id,PPP Muktamar Jakarta Deklarasi Dukung Prabowo-Sandi,,News_Politics,,delay,all,False,0,3,2018-11-29 00:36:49,Ai_Heading,-/-=-,-/-=-
669231,c36dc99d_id,Ekspedisi Iskindo bantu pulihkan warga pesisir Sulteng,,Others,,delay,all,False,0,3,2018-11-29 00:36:49,Ai_Heading,-/-=-,-/-=-
669232,687960ec_id,Romelu Lukaku Siap Balas Kritikan dengan Trofi Juara,,News_Sports,,delay,all,False,0,3,2018-11-29 00:36:49,Ai_Heading,-/-=-,-/-=-
669233,25b25289_id,"Menyingkap Sumber Kekayaan Keluarga Crazy Rich Surabaya, Jusup Maruta Cahyadi",,Others,,delay,all,False,0,3,2018-11-29 00:41:09,Ai_Heading,-/-=-,-/-=-
669234,1008f6e8_id,"Hari ini, drone baru DJI hingga pemutaran film",,News_Entertainment,,delay,all,False,0,3,2018-11-29 00:41:09,Ai_Heading,-/-=-,-/-=-
669235,f59fd233_id,Masalah Quartararo pada Debutnya di Kelas Utama MotoGP,,News_Sports,,delay,all,False,0,-1,2018-11-29 00:45:30,Ai_Heading,-/-=-,-/-=-
669236,4bfd56b5_id,Hujan Petir Akan Terjadi di Sebagian Besar Jakarta,,Others,,delay,all,False,0,3,2018-11-29 00:45:30,Ai_Heading,-/-=-,-/-=-
669237,42da2d89_id,Klopp tegaskan Liverpool hanya pantas lolos jika main spesial kontra Napoli,,Others,,delay,all,False,0,3,2018-11-29 00:45:30,Ai_Heading,-/-=-,-/-=-
669238,8ccede4f_id,Lion Air PK-LQP tak laik terbang sejak di Denpasar,,Others,,delay,all,False,0,3,2018-11-29 00:49:50,Ai_Heading,-/-=-,-/-=-
669239,817fada6_id,"Wanita Pemilik Mini Cooper S Ini Kena Razia, Langsung Bayar Rp 30 Juta di Tempat!",,Crime,,delay,all,False,0,3,2018-11-29 00:54:10,Ai_Heading,-/-=-,-/-=-
669240,802e0057_id,TKN Keluhkan Pesan Capaian Pembangunan Tak Sampai ke Bawah,,Others,,delay,all,False,0,3,2018-11-29 00:54:10,Ai_Heading,-/-=-,-/-=-
669241,32a9b5a6_id,Mempertemukan Kubu Pendukung Jokowi dan Prabowo,,News_Politics,,delay,all,False,0,3,2018-11-29 01:01:51,Ai_Heading,-/-=-,-/-=-
669242,4efe5fb_id,Neymar Lewati Rekor Kaka Di Liga Champions,,News_Sports,,delay,all,False,0,3,2018-11-29 01:01:51,Ai_Heading,-/-=-,-/-=-
669243,47abbb62_id,"Kembali Cetak Rekor di Liga Champions, Messi Lebih Unggul dari Ronaldo",,News_Sports,,delay,all,False,0,3,2018-11-29 01:01:51,Ai_Heading,-/-=-,-/-=-
669244,2906b4fb_id,Pesawat Telat Berangkat Gara-Gara Candaan Soal Teroris,,Others,,delay,all,False,0,3,2018-11-29 01:01:51,Ai_Heading,-/-=-,-/-=-
669245,6bcdcb66_id,"Para kiai keturunan pendiri NU ogah dukung Ma'ruf Amin, ini alasannya",Berita Top Pagi,News_Politics,,immediately,all,True,0,3,2018-11-29 01:06:39,yogic,10115040/15624815=64.74%,407052/8742349=4.656%
669246,2bb8983d_id,"Demi Menjaga Penampilan di Depan Suami, Olla Ramlan Rutin Lakukan Perawatan Wajah",,Others,,delay,all,False,0,3,2018-11-29 01:14:52,Ai_Heading,-/-=-,-/-=-
669247,86a6b770_id,Anies Berjanji akan Fasilitasi Polisi DKI Hunian Rusun,,Crime,,delay,all,False,0,3,2018-11-29 01:14:52,Ai_Heading,-/-=-,-/-=-
669248,792ef938_id,"Saingi Royal Wedding, Inilah Susunan Acara Pernikahan Priyanka Chopra yang Akan Digelar Selama 3 Hari",,Fashion,,delay,all,False,0,3,2018-11-29 01:19:12,Ai_Heading,-/-=-,-/-=-
669249,59c2de8a_id,KPK izinkan Zumi Zola melayat ayahnya yang meninggal,,News_Politics,,delay,all,False,0,3,2018-11-29 01:23:40,yogic,3818/3818=100%,185/3668=5.044%
669250,b1245c08_id,KPK ungkap kronologi OTT hakim pengadilan Jakarta Selatan,,Crime,,delay,all,False,0,3,2018-11-29 01:24:34,yogic,7105/11308=62.83%,407/6699=6.076%
669251,c24f2144_id,Desain Dapur Mewah nan Klasik yang Bisa Jadi Inspirasi,,Home_Garden,,delay,all,False,0,3,2018-11-29 01:25:13,Ai_Heading,-/-=-,-/-=-
669252,675b448_id,Pelatih PSG: Menang Atas Liverpool Langkah Besar Kami,,News_Sports,,delay,all,False,0,3,2018-11-29 01:25:13,Ai_Heading,-/-=-,-/-=-
669253,7b842a59_id,KPK sebut 2 hakim PN Jaksel pakai kode ini untuk terima suap,,Crime,,delay,all,False,0,3,2018-11-29 01:25:21,yogic,7835/7835=100%,516/7570=6.816%
669254,a7964df4_id,"Data kabin kru JT 610 berbeda, ini penjelasan Lion Air",,Crime,,delay,all,False,0,3,2018-11-29 01:27:31,yogic,29997/38284=78.35%,831/26459=3.141%
669255,83b90550_id,Sandiaga Uno: Reuni akbar 212 tak hanya untungkan saya dan Prabowo,,News_Politics,,delay,all,False,0,3,2018-11-29 01:28:38,yogic,20302/25439=79.81%,909/18544=4.902%
669256,cf240aca_id,Peredam suara jadi andalan 2 produk audio baru Sony,,Technology,,delay,all,False,0,3,2018-11-29 01:31:13,Ai_Heading,-/-=-,-/-=-
669257,990a9788_id,"Beda dengan PKS, ini sikap PAN soal reuni aksi 212",,News_Politics,,delay,all,False,0,3,2018-11-29 01:37:42,yogic,7674/7674=100%,461/6738=6.842%
669258,8e82001e_id,"Kerap Ditelepon Aksay Abdillah, Irma Darmawangsa Dicurhati Masalah Rumah Tangga",,Others,,delay,all,False,0,3,2018-11-29 01:41:34,Ai_Heading,-/-=-,-/-=-
669259,b86650f_id,"Kalah dari Tottenham, Spalletti yakin nasib Inter terbantu Barcelona",,News_Sports,,delay,all,False,0,3,2018-11-29 01:41:34,Ai_Heading,-/-=-,-/-=-
669260,bbef51c_id,"Jamu Persib Bandung, Aji Santoso Cari Tahu Status Gian Zola",,News_Sports,,delay,all,False,0,3,2018-11-29 01:44:14,Ai_Heading,-/-=-,-/-=-
669261,e01a0c5f_id,Hasil Lengkap dan Klasemen Liga Champions Grup A sampai Grup D,,News_Sports,,delay,all,False,0,3,2018-11-29 01:44:14,Ai_Heading,-/-=-,-/-=-
669262,a4bdfb57_id,"KNKT Ungkap Temuan Awal Jatuhnya Lion Air JT 610, Tidak Layak Terbang Hingga Terdapat Perbedaan Jumlah Pramugari",,Others,,delay,all,False,0,3,2018-11-29 01:48:35,Ai_Heading,-/-=-,-/-=-
669263,22c4f57c_id,Wah! 5 Zodiak Ini Memiliki Karakter yang Setia Sebagai Seorang Sahabat,,Others,,delay,all,False,0,3,2018-11-29 01:48:35,Ai_Heading,-/-=-,-/-=-
669264,bad18af1_id,Gim Mobile Diosa Force Resmi Dirilis untuk Perangkat Android,,Gaming,,delay,all,False,0,3,2018-11-29 01:48:35,Ai_Heading,-/-=-,-/-=-
669265,1017349b_id,"Bercerai, Gading dan Gisel Ungkap Rahasia Ini",,Others,,delay,all,False,0,3,2018-11-29 01:48:35,Ai_Heading,-/-=-,-/-=-
669266,2588c8bd_id,"Satu Lagi Petinggi WhatsApp Hengkang, Ada Apa?",,Others,,delay,all,False,0,3,2018-11-29 01:48:35,Ai_Heading,-/-=-,-/-=-
669267,9b41f2d7_id,Vigit Waluyo Disebut Jadi Dalang Pengaturan Skor Sepakbola Indonesia,,Others,,delay,all,False,0,3,2018-11-29 01:51:15,Ai_Heading,-/-=-,-/-=-
669268,c5bfb2_id,"Tajir Melintir, Intip 5 Penampilan Sederhana Soimah",,News_Entertainment,,delay,all,False,0,3,2018-11-29 01:55:35,Ai_Heading,-/-=-,-/-=-
669269,c3d8dd6e_id,"Pria Ini Menyesal Tak Periksakan Ibunya Lebih Cepat, Beberapa Hari Kemudian Meninggal Karena Infeksi Bakteri yang lebih Berbahaya dari Kanker",,Others,,delay,all,False,0,3,2018-11-29 02:04:16,Ai_Heading,-/-=-,-/-=-
669270,fc80f2cb_id,"KNKT Sebut Pesawat Tak Laik Terbang, Ini Tanggapan Lion Air",,Others,,delay,all,False,0,3,2018-11-29 02:04:16,Ai_Heading,-/-=-,-/-=-
669271,7038b061_id,Sudah muncul nama kandidat pengganti Edy Rahmayadi,,News_Sports,,delay,all,False,0,3,2018-11-29 02:06:55,yogic,16613/18427=90.16%,998/15452=6.459%
669272,66ca83_id,Hasil Borussia Dortmund vs Brugge di UCL Skor Babak Pertama 0-0,,News_Sports,,delay,all,False,0,3,2018-11-29 02:06:56,Ai_Heading,-/-=-,-/-=-
669273,9066f120_id,"Kalah dari PSG, Liverpool catat rekor buruk tak terlupakan",,News_Sports,,delay,all,False,0,3,2018-11-29 02:09:07,yogic,3169/6119=51.79%,92/2836=3.244%
669274,d8708d3a_id,Sebagian besar Jakarta akan hujan petir Kamis (29/11),,Others,,delay,all,False,0,3,2018-11-29 02:09:36,Ai_Heading,-/-=-,-/-=-
669275,3cfdcf6b_id,IPB luncurkan Botani Mart pasar bergaya milenial,,Education,,delay,all,False,0,3,2018-11-29 02:09:36,Ai_Heading,-/-=-,-/-=-
669276,6ac6af22_id,Wakil Ketua Komisi Heran BIN Pakai Survei tak Kredibel,,News_Politics,,delay,all,False,0,3,2018-11-29 02:09:36,Ai_Heading,-/-=-,-/-=-
669277,c6b17153_id,"Hasil Napoli vs Red Star Skor Akhir 3-1, Gli Azzurri Belum Lolos",,News_Sports,,delay,all,False,0,3,2018-11-29 02:09:36,Ai_Heading,-/-=-,-/-=-
669278,aad5d3e3_id,Kapan sih nama-nama peserta SKB tes CPNS diumumkan?,,News_Politics,,delay,all,False,0,3,2018-11-29 02:09:45,yogic,1492/1679=88.86%,56/1419=3.946%
669279,fc80f2cb_id,"KNKT sebut pesawat tak laik terbang, ini tanggapan Lion Air",,Crime,,delay,all,False,0,3,2018-11-29 02:11:34,yogic,4705/6092=77.23%,141/4460=3.161%
669280,803d6ca_id,"Bawakan Single Terbaru, Ayu Ting Ting Menjadi Sorotan",,News_Entertainment,,delay,all,False,0,3,2018-11-29 02:12:17,Ai_Heading,-/-=-,-/-=-
669281,4047b2fa_id,Hasil Lengkap Pertandingan Liga Champions Dini Hari Tadi,,News_Sports,,delay,all,False,0,3,2018-11-29 02:12:17,Ai_Heading,-/-=-,-/-=-
669282,a6106401_id,Mental Baja Kernet Perempuan di Balik Riuh Metromini,,Others,,delay,all,False,0,3,2018-11-29 02:12:17,Ai_Heading,-/-=-,-/-=-
669283,77eb122e_id,"Gading Marten - Gisella Anastasia Cerai, Ernest Prakasa Minta Maaf",,News_Entertainment,,delay,all,False,0,3,2018-11-29 02:14:57,Ai_Heading,-/-=-,-/-=-
669284,7b2e943c_id,Porsche 911 GT2 RS Clubsport Debut di Los Angeles Auto Show 2018,,Auto,,delay,all,False,0,3,2018-11-29 02:14:57,Ai_Heading,-/-=-,-/-=-
669285,2be28df6_id,BBTPH Surakarta Kembangkan Hasil Penelitian BB Biogen,,Others,,delay,all,False,0,3,2018-11-29 02:14:57,Ai_Heading,-/-=-,-/-=-
669286,336bc464_id,"Jaga kebersihan laut dari sampah plastik, Raja Ampat kampanye penggunaan tumbler",,Travel,,delay,all,False,0,3,2018-11-29 02:15:57,Ai_Heading,-/-=-,-/-=-
669287,11627f93_id,"Prabowo sebut korupsi Indonesia stadium 4, gurunya bernama Soeharto",,News_Politics,,delay,all,False,0,3,2018-11-29 02:23:18,yogic,24145/47282=51.07%,1423/21957=6.481%
669288,e467a6a8_id,Ini alasan Gisel jual mobil pemberian Gading,,News_Entertainment,,delay,all,False,0,3,2018-11-29 02:26:13,yogic,6069/7351=82.56%,361/5655=6.384%
669289,5a73f208_id,Godin Dilaporkan Sepakat Bergabung dengan AC Milan,,News_Sports,,delay,all,False,0,3,2018-11-29 02:27:18,Ai_Heading,-/-=-,-/-=-
669290,51f22205_id,Partai Berkarya minta Basarah jelaskan soal Soeharto guru korupsi,,News_Politics,,delay,all,False,0,3,2018-11-29 02:29:07,yogic,28608/123723=23.12%,1498/25978=5.766%
669291,6339331b_id,Naskah akademik usulan KH Achmad Shiddiq sebagai pahlawan tuntas,,Religion,,delay,all,False,0,3,2018-11-29 02:29:58,Ai_Heading,-/-=-,-/-=-
669292,8a2d38d6_id,Kisah 60an Siswa di Beijing Ambil Ekstrakurikuler Tari Jaipong,,Education,,delay,all,False,0,3,2018-11-29 02:32:38,Ai_Heading,-/-=-,-/-=-
669293,86ed6f16_id,Sesmenpora sebut pengembalian duit Pemuda Muhammadiyah tak lazim,,News_Politics,,delay,all,False,0,3,2018-11-29 02:34:52,yogic,20321/48061=42.28%,803/17783=4.516%
669294,873ccf5c_id,Gading Marten Sudah Berniat Absen Hadiri Sidang Cerainya Nanti dengan Gisel,,Crime,,delay,all,False,0,3,2018-11-29 02:35:18,Ai_Heading,-/-=-,-/-=-
669295,803d6ca_id,"Bawakan single terbaru, Ayu Ting Ting menjadi sorotan",,News_Entertainment,,delay,all,False,0,3,2018-11-29 02:35:45,yogic,5296/16665=31.78%,222/4797=4.628%
669296,cc12719f_id,"Salurkan Skill Barunya, Sheila Dara Aisha Sampai Buat Instagram Khusus",,News_Entertainment,,delay,all,False,0,3,2018-11-29 02:39:39,Ai_Heading,-/-=-,-/-=-
669297,fbe3925a_id,Eni Saragih Jalani Sidang Perdana,,News_Politics,,delay,all,False,0,3,2018-11-29 02:39:39,Ai_Heading,-/-=-,-/-=-
669298,bf34a74a_id,Penyebab Persita Tangerang Kalah Dari Semen Padang,,News_Sports,,delay,all,False,0,3,2018-11-29 02:41:23,Ai_Heading,-/-=-,-/-=-
669299,cc7cbb3a_id,"Cegah Kanker Rahim, Tiwi T2 Rajin Merawat Organ Intim",,Health,,delay,all,False,0,3,2018-11-29 02:41:23,Ai_Heading,-/-=-,-/-=-
669300,82ea4d6c_id,Sikap Pemuda Muhammadiyah di Pilpres Usai Dahnil Lengser,,News_Politics,,delay,all,False,0,3,2018-11-29 02:44:03,Ai_Heading,-/-=-,-/-=-
669301,49ddf21f_id,Gisel Unggah Kutipan tentang Menghakimi Pasca Jelaskan Kondisi Rumah Tangga Gading Marten dan Gisella Anastasia,,News_Entertainment,,delay,all,False,0,3,2018-11-29 02:45:03,Ai_Heading,-/-=-,-/-=-
669302,92939ed5_id,"Gojek-Grab perang tarif, bagaimana nasib pengemudi?",,Crime,,delay,all,False,0,3,2018-11-29 02:57:19,yogic,1684/1942=86.71%,51/1570=3.248%
669303,ea7640d9_id,Carlo Ancelotti: Napoli Tunjukkan Kualitas,,News_Sports,,delay,all,False,0,3,2018-11-29 02:59:04,Ai_Heading,-/-=-,-/-=-
669304,a3a8463e_id,"Pesona Kecantikan Anisha Kalebic, Wanita yang Ditaksir Pangeran Brunei Darussalam : Okezone Lifestyle",,News_Entertainment,,delay,all,False,0,-1,2018-11-29 03:01:45,Ai_Heading,-/-=-,-/-=-
669305,5b579782_id,Kyle Korver dikabarkan dilego Jazz dari Cavaliers,,News_Sports,,delay,all,False,0,3,2018-11-29 03:01:45,Ai_Heading,-/-=-,-/-=-
669306,a97b66c1_id,"Atletico Lolos ke 16 Besar, Simeone: Kegagalan Musim Lalu Jadi Pelajaran",,News_Sports,,delay,all,False,0,3,2018-11-29 03:04:25,Ai_Heading,-/-=-,-/-=-
669307,63005f68_id,"Ayu Ting Ting luncurkan album baru, liriknya singgung haters",,News_Entertainment,,delay,all,False,0,3,2018-11-29 03:06:39,yogic,7847/23293=33.69%,304/6824=4.455%
669308,eb0b2324_id,Menteri Nasir Sebut Masalah Ijazah Palsu Telah Tuntas,,Education,,delay,all,False,0,3,2018-11-29 03:08:46,Ai_Heading,-/-=-,-/-=-
